family_2_tr|A0A4S2R5V0|A0A4S2R5V0_9ACTN	tr|A0A2D2W239|A0A2D2W239_9CAUD Major head protein OS=Stenotrophomonas phage DLP4 OX=2047758 PE=4 SV=1	0.295	142	80	7	330	463	178	307	2.347E-04	42
family_2_tr|A0A4R6MK57|A0A4R6MK57_9FLAO	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.366	278	169	4	16	290	13	286	1.688E-49	178
family_2_tr|A0A4R8KSU0|A0A4R8KSU0_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.351	276	176	2	16	290	13	286	4.410E-46	168
family_2_tr|A0A4S3G7G8|A0A4S3G7G8_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.330	215	141	2	245	457	74	287	2.398E-27	116
family_2_tr|A0A4V2AJL7|A0A4V2AJL7_9DELT	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.336	288	168	6	14	291	13	287	8.462E-40	149
family_2_tr|A0A4Y3RVE9|A0A4Y3RVE9_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.331	241	154	4	245	483	52	287	3.903E-31	128
family_2_tr|A0A510CWR6|A0A510CWR6_STRRO	tr|A0A7G9UT23|A0A7G9UT23_9CAUD Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Xanthomonas phage Xp12 OX=2746072 PE=4 SV=1	0.249	273	162	13	221	464	49	307	1.184E-06	50
family_2_tr|A0A521DGV9|A0A521DGV9_9FLAO	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.366	278	169	4	16	290	13	286	1.236E-49	178
family_2_tr|A0A542H4A4|A0A542H4A4_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.344	212	138	1	256	466	74	285	5.857E-31	128
family_2_tr|A0A549SZM0|A0A549SZM0_METSR	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.325	289	174	5	16	297	13	287	1.415E-43	161
family_2_tr|A0A561EXS3|A0A561EXS3_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.344	241	151	4	220	458	52	287	1.287E-29	123
family_2_tr|A0A1H3XAH4|A0A1H3XAH4_PRERU	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.341	234	146	3	224	457	61	286	6.683E-34	137
family_2_tr|A0A1H5TIB3|A0A1H5TIB3_PRERU	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.337	234	147	3	224	457	61	286	2.174E-33	135
family_2_tr|A0A1H8XQ97|A0A1H8XQ97_9HYPH	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.303	132	92	0	205	336	74	205	3.049E-15	76
family_2_tr|A0A1H5UFB7|A0A1H5UFB7_9PSEU	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.341	214	140	1	243	455	74	287	9.548E-28	117
family_2_tr|A0A1I4XWU4|A0A1I4XWU4_9ACTN	tr|A0A2D2W239|A0A2D2W239_9CAUD Major head protein OS=Stenotrophomonas phage DLP4 OX=2047758 PE=4 SV=1	0.295	142	80	4	331	464	178	307	6.780E-07	51
family_2_tr|A0A1I7N539|A0A1I7N539_9HYPH	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.343	282	170	5	14	288	13	286	1.046E-46	169
family_2_tr|A0A1M3JIV2|A0A1M3JIV2_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.322	282	179	4	13	290	13	286	2.099E-40	151
family_2_tr|A0A1N6FIQ1|A0A1N6FIQ1_9BACT	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.327	299	184	5	8	305	4	286	1.057E-42	158
family_2_tr|A0A1Q4VYK4|A0A1Q4VYK4_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.331	217	138	2	244	456	74	287	1.340E-27	117
family_2_tr|A0A1Q5H6Q1|A0A1Q5H6Q1_9ACTN	tr|A0A0S0MZP3|A0A0S0MZP3_9CAUD Putative major head protein OS=Pseudomonas phage PaMx74 OX=1175663 GN=PaMx74_19 PE=4 SV=1	0.281	174	106	8	306	462	136	307	5.377E-04	41
family_2_tr|A0A2P7B060|A0A2P7B060_9HYPH	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.318	276	185	2	16	290	13	286	7.573E-44	161
family_2_tr|A0A2R5ECG3|A0A2R5ECG3_9RHOO	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.358	276	174	2	18	292	13	286	1.289E-48	175
family_2_tr|A0A2S6HKM1|A0A2S6HKM1_9GAMM	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.339	277	180	2	18	293	13	287	3.912E-48	174
family_2_tr|A0A2T4J889|A0A2T4J889_RHOBL	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.336	276	180	2	15	289	13	286	3.539E-42	156
family_2_tr|A0A2U0TNH3|A0A2U0TNH3_9FLAO	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.340	279	177	4	16	291	13	287	3.514E-45	165
family_2_tr|A0A2U8VQC0|A0A2U8VQC0_9HYPH	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.325	249	147	4	201	449	60	287	5.905E-32	130
family_2_tr|A0A2W7HG32|A0A2W7HG32_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.333	279	178	4	16	291	13	286	1.442E-42	158
family_2_tr|A0A318KGZ2|A0A318KGZ2_9NEIS	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.340	276	179	2	17	291	13	286	8.474E-46	167
family_2_tr|A0A345P3S1|A0A345P3S1_9GAMM	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.364	277	173	2	18	293	13	287	8.902E-51	182
family_2_tr|A0A366A0V9|A0A366A0V9_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.293	215	149	2	210	422	74	287	8.851E-26	111
family_2_tr|A0A2N2RKF5|A0A2N2RKF5_9PROT	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.330	278	182	3	16	292	13	287	2.249E-43	160
family_2_tr|A0A2N7X9P4|A0A2N7X9P4_9BURK	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.345	278	178	2	16	292	13	287	1.013E-44	164
family_2_tr|A0A2P7PR68|A0A2P7PR68_9ACTN	tr|A0A2D2W239|A0A2D2W239_9CAUD Major head protein OS=Stenotrophomonas phage DLP4 OX=2047758 PE=4 SV=1	0.320	156	83	9	330	469	162	310	8.930E-07	50
family_2_tr|A0A2R5HCL0|A0A2R5HCL0_9MYCO	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.357	280	171	3	16	292	13	286	1.356E-47	172
family_2_tr|A0A2S6PUA0|A0A2S6PUA0_9ACTN	tr|A0A125SA44|A0A125SA44_9CAUD Major head protein OS=Pseudomonas phage AAT-1 OX=1775248 GN=AAT1_02015 PE=4 SV=1	0.273	139	87	4	328	461	178	307	3.072E-04	42
family_2_tr|A0A2T4NLI5|A0A2T4NLI5_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.340	220	130	5	245	456	74	286	4.290E-27	115
family_2_tr|A0A2U0XPW1|A0A2U0XPW1_9ACTN	tr|A0A1X9IAH4|A0A1X9IAH4_9CAUD Major head protein OS=Xanthomonas phage Xoo-sp2 OX=1852622 GN=Xoosp2_32 PE=4 SV=1	0.243	193	103	8	309	472	132	310	5.503E-04	41
family_2_tr|A0A2U8XC96|A0A2U8XC96_9HYPH	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.342	219	139	2	231	449	74	287	3.273E-32	131
family_2_tr|A0A2X0K5F0|A0A2X0K5F0_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.322	239	155	4	232	468	54	287	1.052E-30	127
family_2_tr|A0A318LQB8|A0A318LQB8_9PSEU	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.339	227	147	2	233	458	63	287	5.733E-34	137
family_2_tr|A0A3P8M1I5|A0A3P8M1I5_RAOTE	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.327	290	168	4	18	299	16	286	1.632E-42	158
family_2_tr|A0A3R9X3H7|A0A3R9X3H7_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.310	238	149	2	221	457	64	287	7.252E-29	121
family_2_tr|A0A401YFR7|A0A401YFR7_9ACTN	tr|A0A0S0MZP3|A0A0S0MZP3_9CAUD Putative major head protein OS=Pseudomonas phage PaMx74 OX=1175663 GN=PaMx74_19 PE=4 SV=1	0.284	144	90	6	321	453	154	295	1.345E-04	43
family_2_tr|A0A428VXU0|A0A428VXU0_AMYBA	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.331	214	143	0	266	479	74	287	2.140E-30	126
family_2_tr|A0A429JK17|A0A429JK17_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.330	215	142	2	247	460	74	287	1.984E-32	132
family_2_tr|A0A454W4J8|A0A454W4J8_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.331	220	132	5	245	456	74	286	2.450E-26	113
family_2_tr|A0A498EGX7|A0A498EGX7_9ACTN	tr|A0A2D2W239|A0A2D2W239_9CAUD Major head protein OS=Stenotrophomonas phage DLP4 OX=2047758 PE=4 SV=1	0.303	158	83	8	331	470	162	310	2.732E-06	49
family_2_tr|A0A4P8T7N1|A0A4P8T7N1_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.331	220	132	5	245	456	74	286	2.450E-26	113
family_2_tr|A0A4Q8AUR9|A0A4Q8AUR9_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.314	232	154	4	232	461	59	287	5.552E-29	121
family_2_tr|A0A4R2RVK2|A0A4R2RVK2_9FIRM	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.351	282	171	4	16	296	16	286	9.968E-47	170
family_2_tr|A0A4R4SKK6|A0A4R4SKK6_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.311	218	145	2	208	424	74	287	4.014E-25	109
family_2_tr|A0A4R6NY64|A0A4R6NY64_9NOCA	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.331	214	140	2	244	455	74	286	8.962E-31	127
family_2_tr|A0A4R8MTD2|A0A4R8MTD2_LEPME	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.334	284	180	2	14	297	13	287	1.488E-42	158
family_2_tr|A0A4S3GL07|A0A4S3GL07_9ACTN	tr|A0A125SA44|A0A125SA44_9CAUD Major head protein OS=Pseudomonas phage AAT-1 OX=1775248 GN=AAT1_02015 PE=4 SV=1	0.281	142	82	6	330	463	178	307	3.343E-05	45
family_2_tr|A0A4V2ASP9|A0A4V2ASP9_9DELT	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.303	214	148	1	244	456	74	287	4.300E-25	109
family_2_tr|A0A4Y3VK43|A0A4Y3VK43_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.345	214	137	2	247	458	75	287	2.250E-30	126
family_2_tr|A0A510D2S7|A0A510D2S7_STRRO	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.327	220	133	5	245	456	74	286	3.121E-28	119
family_2_tr|A0A521NGW1|A0A521NGW1_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.324	277	183	2	16	291	13	286	1.058E-42	158
family_2_tr|A0A542HUG8|A0A542HUG8_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.327	220	133	5	245	456	74	286	3.321E-25	109
family_2_tr|A0A550HMP5|A0A550HMP5_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.328	213	140	2	211	421	74	285	8.341E-29	120
family_2_tr|A0A561L3P2|A0A561L3P2_9BURK	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.341	278	179	2	16	292	13	287	1.210E-43	161
family_2_tr|A5FAW8|A5FAW8_FLAJ1	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.370	278	168	4	16	290	13	286	1.236E-49	178
family_2_tr|B5HN02|B5HN02_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.331	220	132	5	245	456	74	286	5.919E-25	109
family_2_tr|D2PU01|D2PU01_KRIFD	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.331	226	150	1	233	458	63	287	8.189E-33	133
family_2_tr|D9WFI7|D9WFI7_9ACTN	tr|A0A2D2W239|A0A2D2W239_9CAUD Major head protein OS=Stenotrophomonas phage DLP4 OX=2047758 PE=4 SV=1	0.266	154	94	6	330	469	162	310	3.343E-05	45
family_2_tr|F5YDE5|F5YDE5_TREAZ	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.329	288	181	3	11	298	11	286	4.005E-42	156
family_2_tr|H0BN54|H0BN54_9ACTN	tr|A0A0S0N8I6|A0A0S0N8I6_BPPAM Major head protein OS=Pseudomonas phage PaMx11 OX=1175657 GN=PaMx11_15 PE=4 SV=1	0.300	130	71	7	301	412	131	258	5.377E-04	41
family_2_tr|J2JSC7|J2JSC7_FLASC	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.344	279	176	4	16	291	13	287	5.456E-46	168
family_2_tr|L7UKH6|L7UKH6_MYXSD	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.341	214	141	0	245	458	74	287	1.477E-32	132
family_2_tr|N8Y6V1|N8Y6V1_ACIGI	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.351	282	180	2	12	292	8	287	5.185E-47	171
family_2_tr|Q1H3Q1|Q1H3Q1_METFK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.344	276	178	2	16	290	13	286	9.300E-48	173
family_2_tr|S3B8L9|S3B8L9_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.320	215	143	2	243	455	74	287	2.292E-26	113
family_2_tr|V6JJF9|V6JJF9_STRRC	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.300	216	148	1	229	444	74	286	2.084E-28	119
family_2_tr|X7VX19|X7VX19_9MYCO	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.365	282	168	4	16	293	13	287	7.689E-46	167
family_3_tr|A0A3A8H145|A0A3A8H145_9DELT	tr|A0A075IGZ4|A0A075IGZ4_9VIRU Major capsid protein (Fragment) OS=Alkalimonas phage phiMOL1.4-ST OX=1510624 PE=4 SV=1	0.246	211	128	8	94	275	79	287	2.483E-05	44
family_3_tr|A0A4Y9V8M1|A0A4Y9V8M1_9ACTN	tr|A0A7M1CIS8|A0A7M1CIS8_9CAUD Major capsid protein OS=Microbacterium phage Quenya OX=2776868 GN=7 PE=4 SV=1	0.308	217	117	7	105	292	182	394	3.665E-11	63
family_3_tr|D2BAE9|D2BAE9_STRRD	tr|A0A8A5LLN1|A0A8A5LLN1_9CAUD Major capsid protein OS=Microbacterium phage Albright OX=2816467 GN=6 PE=4 SV=1	0.294	234	122	8	79	280	156	378	1.130E-11	64
family_1_tr|A0A0D6QP16|A0A0D6QP16_9DELT	tr|A0A516MM36|A0A516MM36_9VIRU Putative major capsid protein OS=Prokaryotic dsDNA virus sp OX=2591644 GN=GOVbin7368_42 PE=4 SV=1	0.304	128	72	5	79	191	143	268	3.024E-04	41
family_1_tr|A0A0K9HDC0|A0A0K9HDC0_GEOSE	tr|A0A516LN50|A0A516LN50_9VIRU Putative major capsid protein OS=Prokaryotic dsDNA virus sp OX=2591644 GN=Tp176DCM1853251_54 PE=4 SV=1	0.219	283	194	10	10	269	63	341	4.658E-09	56
family_1_tr|A0A1G2XEV8|A0A1G2XEV8_9BACT	tr|A0A516LLR8|A0A516LLR8_9VIRU Uncharacterized protein OS=Prokaryotic dsDNA virus sp OX=2591644 GN=Unbinned3891contig1000_80 PE=4 SV=1	0.252	210	122	7	17	193	64	271	2.149E-04	41
family_1_tr|A0A2T4VG97|A0A2T4VG97_9DELT	tr|D6PSX7|D6PSX7_9CAUD Putative capsid protein OS=Lactobacillus phage LBR48 OX=755164 PE=4 SV=1	0.226	261	178	8	1	251	1	247	1.490E-07	51
family_1_tr|A0A3A8HZB8|A0A3A8HZB8_9DELT	tr|A0A8S5LYI4|A0A8S5LYI4_9CAUD Major capsid protein OS=Siphoviridae sp. cthqG28 OX=2826427 PE=4 SV=1	0.298	104	65	3	85	180	125	228	1.093E-04	42
family_1_tr|A0A517E0L8|A0A517E0L8_9FIRM	tr|D6PSX7|D6PSX7_9CAUD Putative capsid protein OS=Lactobacillus phage LBR48 OX=755164 PE=4 SV=1	0.237	181	131	6	19	193	16	195	4.211E-04	40
family_1_tr|U2TJ33|U2TJ33_9ACTN	tr|M4SQD1|M4SQD1_9CAUD Uncharacterized protein OS=Psychrobacter phage pOW20-A OX=754048 GN=PSYG_00049 PE=4 SV=1	0.230	230	146	9	59	260	99	325	3.691E-04	40
family_2_tr|A0A013SFS4|A0A013SFS4_9GAMM	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.357	277	175	2	17	292	13	287	1.414E-49	178
family_2_tr|A0A060ZDR2|A0A060ZDR2_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.299	214	147	2	241	452	74	286	3.155E-24	106
family_2_tr|A0A084T0Z3|A0A084T0Z3_9DELT	tr|A0A2D2W239|A0A2D2W239_9CAUD Major head protein OS=Stenotrophomonas phage DLP4 OX=2047758 PE=4 SV=1	0.293	116	67	4	361	466	200	310	7.661E-05	44
family_2_tr|A0A0B1Y299|A0A0B1Y299_9RALS	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.355	281	172	3	18	295	13	287	3.972E-49	177
family_2_tr|A0A0D4DED0|A0A0D4DED0_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.319	213	144	1	251	462	74	286	6.292E-26	112
family_2_tr|A0A0F0HVT6|A0A0F0HVT6_9PSEU	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.333	219	139	2	250	467	74	286	8.345E-30	124
family_2_tr|A0A0H3MUK7|A0A0H3MUK7_MYCLB	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.350	277	173	3	19	293	16	287	1.951E-45	166
family_2_tr|A0A0K9XIC8|A0A0K9XIC8_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.333	213	141	1	247	458	74	286	1.856E-27	117
family_2_tr|A0A0M3QM45|A0A0M3QM45_9ACTN	tr|A0A0S0N8I6|A0A0S0N8I6_BPPAM Major head protein OS=Pseudomonas phage PaMx11 OX=1175657 GN=PaMx11_15 PE=4 SV=1	0.315	130	69	7	301	412	131	258	3.082E-04	42
family_2_tr|A0A0M8YIJ8|A0A0M8YIJ8_9PSEU	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.331	241	155	3	210	449	52	287	7.138E-33	133
family_2_tr|A0A0N1HBX1|A0A0N1HBX1_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.344	212	138	1	256	466	74	285	5.857E-31	128
family_2_tr|A0A0Q6MJU2|A0A0Q6MJU2_9BURK	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.338	278	180	2	15	291	13	287	1.172E-43	161
family_2_tr|A0A0R3IGA4|A0A0R3IGA4_9MYCO	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.370	281	168	3	16	293	13	287	3.912E-48	174
family_2_tr|A0A0X3S9I6|A0A0X3S9I6_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.330	215	141	2	245	457	74	287	7.672E-27	115
family_2_tr|A0A101RWL7|A0A101RWL7_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.322	214	144	1	254	466	74	287	1.064E-29	124
family_2_tr|A0A124IB19|A0A124IB19_9ACTN	tr|A0A125SA44|A0A125SA44_9CAUD Major head protein OS=Pseudomonas phage AAT-1 OX=1775248 GN=AAT1_02015 PE=4 SV=1	0.264	185	95	8	317	473	136	307	2.608E-05	46
