MGYP001182476470	PF05065	25	68
MGYP003278046883	PF05065	106	360
MGYP000363097339	PF03864	1	346
MGYP003298140933	PF11651	206	259
MGYP001484440418	PF05065	202	251
MGYP003126749706	PF09950	135	209
MGYP003177470051	PF05065	86	369
MGYP003131537035	PF11651	76	113
MGYP001657727093	PF05065	91	403
MGYP001445172076	PF05065	159	180
MGYP003299793297	PF10124	495	514
MGYP003300010767	PF05065	45	67
MGYP001104913058	PF05125	4	339
MGYP001385768454	PF07068	22	536
MGYP003109887254	PF07068	135	183
MGYP001272234878	PF05065	248	280
MGYP003626675501	PF17236	434	457
MGYP003132353657	PF09950	244	268
MGYP003669088191	PF07068	438	558
MGYP003132932307	PF20036	163	240
MGYP003132329918	PF05065	134	284
MGYP001740596922	PF05065	90	199
MGYP003627399736	PF05065	148	185
MGYP003131821117	PF07068	15	493
MGYP003291920946	PF03864	4	344
MGYP001261657995	PF17236	21	302
MGYP001749781294	PF03864	33	80
MGYP001497143678	PF20211	270	341
MGYP003133132686	PF05065	224	283
MGYP003412767579	PF09950	151	213
MGYP003637387522	PF07068	1	440
MGYP003109630630	PF05065	132	297
MGYP003110967040	PF05065	242	348
MGYP001657364344	PF03864	116	171
MGYP001770545649	PF03864	4	281
MGYP003186055655	PF09950	57	346
MGYP003269244935	CL0373	198	268
MGYP001657447927	PF05065	6	293
MGYP001502388070	PF19290	102	227
MGYP003669533884	PF07068	170	466
MGYP000372684297	PF05065	183	215
MGYP003662477660	PF05065	266	288
MGYP003644454888	PF10124	247	381
MGYP003626293847	PF05065	259	300
MGYP002133945259	PF05065	303	640
MGYP000353700182	PF05065	8	297
MGYP000148806509	PF07068	3	388
MGYP003116227397	PF07068	2	455
MGYP001219191974	PF19821	3	278
MGYP003571251456	PF20036	76	98
MGYP001311144183	PF03864	13	76
MGYP003624186570	PF03864	12	56
MGYP003631731836	PF05065	283	316
MGYP001270518259	PF13252	262	285
MGYP001216962326	PF17236	91	214
MGYP001445172076	PF05065	234	253
MGYP003302261840	PF03864	214	263
MGYP003131827086	CL0373	12	208
MGYP003131731379	PF05065	45	85
MGYP003624229965	PF03864	7	352
MGYP003147320519	PF19821	253	272
MGYP003177485892	PF12733	398	484
MGYP001212626626	PF05065	245	403
MGYP003303475693	PF19821	60	247
MGYP003109209238	PF05065	453	475
MGYP003112938857	PF05065	238	263
MGYP003667787347	PF04454	1	256
MGYP003111290579	PF07068	173	642
MGYP000075001890	PF05065	81	370
MGYP003177775638	PF05065	133	235
MGYP003439490347	PF05065	79	362
MGYP000207945564	PF05065	123	421
MGYP001634543889	PF03864	73	94
MGYP000350072959	PF03864	5	343
MGYP000185797618	PF05065	109	135
MGYP003435183583	PF07068	8	417
MGYP003123294086	PF05133	305	337
MGYP003631214861	PF07068	1	394
MGYP001487329332	PF00144	56	265
MGYP000131693298	PF03864	148	172
MGYP000348306385	PF05065	591	633
MGYP003366915099	PF05065	244	449
MGYP003121065456	PF17236	224	249
MGYP003639530251	PF05065	1164	1189
MGYP003144308258	PF05065	289	315
MGYP003131451650	PF05065	130	236
MGYP003290089060	PF03864	295	318
MGYP000492550422	PF03864	2	350
MGYP001280143058	PF05065	334	628
MGYP003226428222	PF05065	468	558
MGYP001739896513	PF05065	26	77
MGYP000476296179	PF05065	336	651
MGYP003239803064	PF19821	109	147
MGYP003266910365	PF05065	108	127
MGYP003644485079	PF11651	1	402
MGYP001605062800	PF17236	163	206
MGYP001779832973	PF12733	398	484
MGYP003131874255	PF13252	167	266
MGYP001259096294	PF07068	1	456
MGYP001254308980	PF07068	1	463
MGYP003308011555	PF19821	244	266
MGYP000732010148	PF05065	110	367
MGYP003144014095	PF05065	263	282
MGYP003131176440	CL0373	30	53
MGYP000428103351	PF04586	2	200
MGYP003143975482	CL0193	165	188
MGYP003110581810	PF05065	246	287
MGYP003637607232	PF05065	70	98
MGYP003624381722	PF20211	332	365
MGYP003109247493	PF05065	622	654
MGYP001423535577	PF03864	286	353
MGYP003644919998	PF05065	55	168
MGYP003371581774	PF05065	328	611
MGYP003144081762	PF10124	153	226
MGYP000544176864	PF03864	161	284
MGYP003624294643	CL0193	182	202
MGYP001486168556	PF19821	168	198
MGYP003132204174	PF09950	244	263
MGYP003134218066	PF05065	68	330
MGYP003181853082	PF20036	6	321
MGYP001329313806	PF05065	254	300
MGYP001393708722	PF05065	89	145
MGYP001051735894	PF05065	104	428
MGYP001186343858	PF05065	108	430
MGYP001184206200	PF11091	146	263
MGYP003109684940	PF05065	97	148
MGYP003638916138	PF07068	262	309
MGYP003109201958	PF05257	73	131
MGYP000711058244	PF10124	364	395
MGYP003624582365	PF05065	249	287
MGYP003634817268	PF05065	26	323
MGYP003627632756	PF05065	312	350
MGYP000482138094	PF05065	49	94
MGYP001244021062	PF07068	1	453
MGYP003276179584	PF13620	334	394
MGYP000641514367	PF09950	44	309
MGYP001434424420	PF05065	108	147
MGYP003112281892	PF05065	106	296
MGYP003131797013	PF05065	412	456
MGYP003226562930	CL0364	138	162
MGYP000685747854	PF05065	217	239
MGYP003113683495	PF18960	703	747
MGYP000234497171	PF01960	68	109
MGYP003132198299	PF05065	279	298
MGYP003670039016	PF03864	84	141
MGYP000268512106	PF03864	14	290
MGYP003130849001	PF03864	23	55
MGYP001292202287	PF07068	1	448
MGYP003132388815	PF11651	83	173
MGYP003624557109	PF05065	34	161
MGYP003109643957	PF19821	235	259
MGYP003361717447	PF03864	70	145
MGYP003123309835	CL0129	252	283
MGYP003635539733	PF05065	212	255
MGYP001219665901	PF19821	6	280
MGYP001495650476	PF19821	9	289
MGYP001340113894	PF05065	54	86
MGYP003142817616	CL0373	276	319
MGYP003131181473	CL0373	96	146
MGYP003110826020	PF20036	206	240
MGYP001455352054	PF17236	102	386
MGYP003258426257	PF05065	4	296
MGYP001555359145	PF03864	35	58
MGYP003624891247	PF05065	34	70
MGYP003199018983	PF09950	88	324
MGYP003385393342	PF17236	15	292
MGYP003626731829	PF11651	95	132
MGYP003110472247	PF03864	9	310
MGYP001247630313	PF05065	117	460
MGYP003131030875	PF05065	344	387
MGYP001461982474	PF07068	1	444
MGYP003299742450	PF03864	8	351
MGYP001661296481	PF11651	1	234
MGYP003108498137	PF11651	25	57
MGYP003629550579	PF19821	5	287
MGYP000325910214	PF10124	550	643
MGYP001660791852	PF03864	32	81
MGYP003111612724	PF19821	91	110
MGYP003108851315	PF09950	156	208
MGYP003624964790	PF11651	1	140
MGYP001626327972	PF04454	132	344
MGYP000227197261	PF03864	4	350
MGYP003142825094	PF20036	251	330
MGYP000479711492	PF11651	1	261
MGYP000041294211	PF01992	91	119
MGYP001192069126	PF17236	308	378
MGYP000719511438	PF02368	326	417
MGYP003096250484	PF03864	161	200
MGYP003300716976	PF03864	221	306
MGYP000356898907	PF03864	1	354
MGYP003112798331	PF05065	241	263
MGYP003110567350	PF07068	1	476
MGYP003643814479	PF07068	52	543
MGYP003344318690	PF10124	385	602
MGYP003122805262	PF05065	34	275
MGYP001365877324	CL0193	230	306
MGYP001467185734	PF19821	2	277
MGYP001582932826	PF05125	2	332
MGYP003340469582	PF05065	277	308
MGYP003332917819	PF07068	5	394
MGYP003644405476	PF07068	83	530
MGYP003626727885	PF13252	200	224
MGYP000169704359	PF05065	338	642
MGYP003287510435	PF05065	221	488
MGYP001455865917	PF13252	5	429
MGYP001755248500	PF05065	265	310
MGYP003234308480	PF12733	397	484
MGYP001749831197	PF03864	3	351
MGYP003605773625	PF05065	20	311
MGYP000176982513	PF09950	45	310
MGYP003624354351	CL0373	12	107
MGYP003624714047	PF05065	101	306
MGYP003113145931	PF11651	9	138
MGYP003120617315	PF10124	134	230
MGYP003096321251	PF03864	18	38
MGYP000162343494	CL0373	118	142
MGYP001193620947	PF07068	105	575
MGYP001632412775	PF05065	256	332
MGYP003190183484	PF04586	1	177
MGYP003635993123	PF07068	188	431
MGYP001424991933	PF19289	334	353
MGYP001295194155	PF11651	1	107
MGYP003130849001	PF05065	95	145
MGYP003386997650	PF07068	1	399
MGYP001260352252	PF05065	733	918
MGYP003109783502	PF07068	177	599
MGYP003289137846	PF05065	162	465
MGYP000906978198	PF04454	1	261
MGYP001162297056	PF05065	10	129
MGYP000537398529	PF05065	101	359
MGYP003108412299	PF03864	16	51
MGYP003108756699	PF03864	23	224
MGYP001388345149	PF07068	1	465
MGYP001242104410	PF07068	1	469
MGYP001502036518	PF05065	341	366
MGYP001231454588	PF09950	130	155
MGYP003131104090	PF05065	267	308
MGYP003132822314	PF05065	254	312
MGYP001227583903	PF17236	92	387
MGYP003109259609	PF13252	80	101
MGYP003342797786	PF10124	15	48
MGYP003186225140	PF11651	1	242
MGYP000656179566	PF05125	7	338
MGYP001214967479	PF07068	1	441
MGYP003123265636	PF11651	145	269
MGYP000115362497	PF04454	7	80
MGYP001381656055	PF05065	345	621
MGYP001337041876	PF07068	196	221
MGYP003631042386	PF05065	14	334
MGYP002495797164	PF04586	13	207
MGYP003132251715	PF05065	88	113
MGYP000611674606	CL0099	208	246
MGYP001348938308	PF11651	7	299
MGYP003624330748	CL0373	30	57
MGYP001320881441	PF07068	1	441
MGYP001352130629	PF07068	1	466
MGYP003118964790	PF05065	101	306
MGYP003342260567	PF07068	1	442
MGYP001422213914	PF11651	3	146
MGYP000284646736	PF03864	210	278
MGYP003662567910	PF07068	224	269
MGYP003109051814	PF07068	171	567
MGYP003130787376	CL0373	33	54
MGYP000423569046	PF03864	11	361
MGYP003110812422	PF17236	259	285
MGYP003138483071	PF03864	159	183
MGYP003108466797	PF19821	5	284
MGYP000547076002	PF09950	201	306
MGYP003132996225	PF19821	4	277
MGYP003331258735	PF11651	27	255
MGYP003624935933	PF11651	163	252
MGYP003133038434	PF05065	20	232
MGYP003626566312	PF05065	150	196
MGYP001488337709	PF05065	139	488
MGYP003108668620	PF07068	32	499
MGYP003631090628	PF17236	20	342
MGYP002746297646	PF05065	244	463
MGYP003144718545	PF07068	106	568
MGYP001765275089	PF05065	634	678
MGYP000061957562	PF17236	234	444
MGYP003323153417	PF05065	1415	1481
MGYP000642898969	CL0236	187	215
MGYP003287511045	PF03864	79	100
MGYP000626234634	PF05065	93	396
MGYP003641355259	PF19821	103	126
MGYP000593239096	PF03864	18	320
MGYP003627388873	PF17236	16	309
MGYP003110312107	PF17236	326	396
MGYP002141813558	PF03864	126	392
MGYP003642748797	PF05065	153	177
MGYP001474723470	PF05065	614	691
MGYP003132216189	PF11651	123	189
MGYP000007172927	PF19289	402	428
MGYP003194464690	PF10124	328	410
MGYP003584602088	PF03864	269	292
MGYP001196056749	PF00171	246	265
MGYP003132967869	PF05065	132	157
MGYP003644821298	PF17236	135	158
MGYP003131844321	PF19821	6	155
MGYP003625604172	PF07068	224	268
MGYP000713986104	PF03864	7	371
MGYP000643195563	PF05065	84	364
MGYP003132093183	PF05065	189	251
MGYP003663167614	PF03864	7	343
MGYP000157970448	PF17236	24	148
MGYP001407251675	PF07068	2	459
MGYP000552976443	PF05065	273	297
MGYP001065982125	CL0373	169	239
MGYP000343864227	PF05065	208	232
MGYP003111579406	PF17236	95	116
MGYP003321325438	PF07068	1	227
MGYP001273272596	PF05065	288	307
MGYP000968591656	PF03864	84	125
MGYP002743906868	PF05065	3	304
MGYP002556487828	PF05065	309	332
MGYP003131930958	PF19821	2	274
MGYP003110573179	PF17236	19	40
MGYP003372683068	PF03864	4	350
MGYP001617740540	PF03864	262	293
MGYP000450586371	PF05065	75	298
MGYP003624798293	PF13252	254	280
MGYP003110221480	PF11651	1	407
MGYP000417265575	PF05065	16	314
MGYP001395104636	PF07068	165	551
MGYP003132987966	PF03864	57	331
MGYP003113204176	PF10124	184	231
MGYP003639550031	PF07068	6	434
MGYP003624265288	PF11651	1	422
MGYP001809541005	PF04586	15	198
MGYP001272216288	PF11651	12	74
MGYP003632102576	CL0270	108	128
MGYP001439818948	PF19821	180	247
MGYP003626665334	PF10124	24	68
MGYP000605992601	PF05065	90	347
MGYP001342457257	PF05065	185	264
MGYP000019354229	PF05065	130	263
MGYP001151886220	CL0364	78	109
MGYP000154928751	CL0048	430	466
MGYP003120617315	PF10124	67	131
MGYP003113747001	PF19821	18	305
MGYP001374844357	PF05065	223	264
MGYP001088945913	PF05065	260	337
MGYP001311144183	PF03864	81	230
MGYP003180956849	PF03864	201	239
MGYP001400910990	PF05065	25	75
MGYP003130746889	PF03864	11	320
MGYP003624506557	PF05065	142	163
MGYP000301145953	PF05065	25	320
MGYP001424887590	PF10124	152	222
MGYP003641165308	PF10124	163	239
MGYP000231523596	PF07068	1	430
MGYP003637788098	PF05065	317	378
MGYP000112216682	PF03864	35	80
MGYP003369106191	PF07068	184	313
MGYP003121734792	PF17236	5	322
MGYP003629539188	PF19821	162	266
MGYP001637374323	PF03864	137	186
MGYP000924775697	PF04586	1	166
MGYP000234578068	PF05065	37	320
MGYP003132395107	PF05065	195	243
MGYP001424881097	PF19821	6	283
MGYP000489509366	PF05065	143	234
MGYP003371954298	PF09950	126	149
MGYP000138951605	PF03864	17	352
MGYP000269965885	PF03864	2	336
MGYP003630507831	PF05065	510	530
MGYP003132960202	PF05065	11	137
MGYP003290354729	PF03864	162	234
MGYP003133158825	PF05065	224	296
MGYP001522075702	PF03864	9	359
MGYP003251696473	PF11651	2	256
MGYP001202825679	PF07068	76	564
MGYP003629560799	CL0373	479	501
MGYP002322534802	PF05065	291	474
MGYP001482067104	PF17236	236	432
MGYP003110977932	PF07068	106	573
MGYP003143656295	PF05065	289	324
MGYP003111578585	PF05065	865	884
MGYP000016373242	PF04586	5	161
MGYP003637749270	CL0373	72	92
MGYP000312966881	PF03864	3	363
MGYP001376400946	PF03864	15	321
MGYP000489492807	PF11651	324	376
MGYP000667260074	CL0287	314	389
MGYP000542747518	PF03864	3	347
MGYP003631567848	PF05065	340	645
MGYP001158119352	PF05065	112	131
MGYP000667896903	PF03864	257	310
MGYP003092035567	PF02368	316	340
MGYP003132419857	PF05065	17	252
MGYP003633653634	PF05065	111	157
MGYP001381364889	PF05065	1	274
MGYP001408993813	PF05065	200	269
MGYP000522767856	PF04586	15	188
MGYP000347971166	PF03864	162	199
MGYP003624847958	PF05125	4	330
MGYP003301045632	PF13252	127	279
MGYP000275899355	PF14403	220	239
MGYP003371543143	PF04860	103	132
MGYP003108384981	PF17236	91	115
MGYP001119669589	PF05065	519	549
MGYP003131821315	PF03864	13	44
MGYP000327709419	PF04586	14	197
MGYP003369107181	PF05065	83	132
MGYP000872644129	PF04586	6	194
MGYP003123919383	PF03417	224	252
MGYP003633134006	PF17236	235	259
MGYP003641333917	PF17236	12	306
MGYP003113189167	PF03864	96	121
MGYP003108704398	CL0373	124	157
MGYP003131838436	PF05065	382	425
MGYP003634606652	PF03864	382	411
MGYP003624203385	PF10124	229	266
MGYP003631352965	PF05065	358	380
MGYP003626562032	PF10124	171	215
MGYP003125136198	PF05065	163	188
MGYP003111056941	PF05065	266	290
MGYP003081520828	PF03864	17	354
MGYP003132314126	PF10124	464	527
MGYP000610509657	PF10124	360	397
MGYP003600838054	PF03864	124	332
MGYP003302205299	PF05065	368	389
MGYP001166290498	PF05065	163	188
MGYP001279951952	PF07068	1	461
MGYP003205212928	CL0373	181	228
MGYP003668728273	PF05065	99	171
MGYP003624701671	PF03864	118	206
MGYP003148147703	PF07068	45	522
MGYP003108856658	PF10124	128	249
MGYP000171364806	PF05065	2	293
MGYP001247837756	PF19821	162	265
MGYP001465539047	PF05065	6	279
MGYP003629751145	PF05065	33	76
MGYP001392887362	PF05065	30	76
MGYP001189454835	PF19821	77	129
MGYP003108899435	PF07068	78	564
MGYP003630037695	PF07068	3	390
MGYP003670674799	PF17236	132	208
MGYP003131955645	CL0193	292	318
MGYP001102429510	PF05065	268	296
MGYP003144081762	PF05065	90	124
MGYP000706316509	PF07068	541	634
MGYP003633381772	PF09950	93	325
MGYP000274412832	PF19821	171	196
MGYP001629297446	CL0088	2	173
MGYP001774129342	PF05065	357	606
MGYP001419481139	PF19821	9	216
MGYP001336021931	PF05065	187	239
MGYP001771250793	PF05065	94	362
MGYP003642847626	PF05065	159	274
MGYP003624956714	PF07068	68	91
MGYP003630819993	CL0084	595	620
MGYP001323315041	PF07068	1	441
MGYP003636552813	PF07068	130	149
MGYP003109320937	PF05065	54	126
MGYP003624171968	PF05065	73	296
MGYP003222398801	CL0617	8	288
MGYP003643670404	PF05065	88	169
MGYP003132375516	PF10124	123	142
MGYP003369316581	PF04454	8	37
MGYP003109642766	CL0193	254	279
MGYP003131911685	PF10124	149	235
MGYP003625830523	PF07068	3	380
MGYP003287526504	PF05065	243	291
MGYP001321238947	PF05065	107	296
MGYP003365220014	PF04454	1	261
MGYP000109481500	PF00364	185	219
MGYP003630539921	PF10124	167	234
MGYP003110470414	PF17236	82	104
MGYP003132204174	PF09950	80	156
MGYP003108473791	PF17236	30	318
MGYP000064826915	CL0285	130	162
MGYP001629536561	PF05065	260	517
MGYP003132623006	PF05065	135	164
MGYP003631336736	PF05065	159	196
MGYP003131625473	PF19821	165	185
MGYP003625151634	PF05065	19	131
MGYP000213939088	PF11651	1	402
MGYP003643710131	PF05065	263	290
MGYP000082624532	PF03864	3	341
MGYP000098857952	PF05065	123	427
MGYP001203000053	PF05065	128	434
MGYP003263686059	PF05065	86	345
MGYP000853420676	PF05065	134	423
MGYP001449697712	PF05065	95	306
MGYP001114199670	PF05065	82	368
MGYP003131846616	PF19821	175	205
MGYP002008757396	PF07068	1	457
MGYP000629650479	PF05065	328	620
MGYP001474723470	PF05065	705	724
MGYP000450586371	PF05065	30	73
MGYP000016692731	PF04586	13	172
MGYP003334309665	PF07068	99	521
MGYP000074079470	PF05065	109	342
MGYP003370046140	PF10124	395	429
MGYP000340699440	PF05065	89	399
MGYP000094370524	PF05065	67	88
MGYP000120936101	PF05065	293	314
MGYP001562497197	PF10124	360	394
MGYP001376145772	PF05065	50	207
MGYP003630358790	PF03864	246	272
MGYP000023714185	CL0373	82	122
MGYP003630015229	PF07068	111	581
MGYP003112572314	PF05065	139	200
MGYP000004518417	PF05065	96	430
MGYP003094328106	PF05065	255	518
MGYP003092398947	PF05065	183	333
MGYP003108856658	PF05065	233	266
MGYP003123919383	PF05065	183	242
MGYP003631904996	PF03864	17	40
MGYP003109232275	CL0066	143	237
MGYP003110172626	PF07068	4	463
MGYP003644427927	PF05065	209	298
MGYP003639255455	PF07068	71	572
MGYP003645734684	PF05065	289	372
MGYP001212770936	CL0373	30	58
MGYP001056395109	PF05065	106	428
MGYP001556150149	PF03864	97	300
MGYP000823525347	PF05125	3	349
MGYP000029781218	CL0052	63	101
MGYP003132064267	PF19821	6	273
MGYP001314077153	PF05065	254	279
MGYP000011830246	PF03864	83	292
MGYP003110095549	PF05065	232	265
MGYP000140147018	PF05065	628	688
MGYP003403417604	PF07068	562	619
MGYP003108406615	PF11651	195	220
MGYP001511755943	PF03864	14	356
MGYP003133878326	PF05065	83	103
MGYP000449818536	PF11651	1	300
MGYP000113356095	PF05065	63	135
MGYP003109121085	PF05065	205	253
MGYP002791611288	PF03864	189	228
MGYP001156851551	PF07068	24	560
MGYP001453146542	PF07068	205	463
MGYP003634529043	CL0373	306	413
MGYP003640963961	PF07068	1	434
MGYP003132037187	CL0352	11	55
MGYP000050129441	PF05065	226	371
MGYP000011038700	PF19821	5	292
MGYP001261246478	PF03864	215	234
MGYP003133713812	PF05065	185	210
MGYP003370046140	PF10124	356	393
MGYP001407371571	PF11651	174	193
MGYP003629560685	PF05065	158	209
MGYP003630947539	PF07068	242	473
MGYP002184490123	PF05065	101	380
MGYP003633125039	PF03864	95	119
MGYP001342437552	PF05065	45	148
MGYP003180956849	PF07068	314	443
MGYP000446865832	PF10124	522	610
MGYP001350874014	PF09950	141	184
MGYP003132853655	PF09950	83	133
MGYP003130856944	PF05065	148	170
MGYP001391136229	PF11651	9	234
MGYP003131332587	PF05065	95	115
MGYP000003326083	PF05065	202	244
MGYP001253476486	PF07068	2	384
MGYP003626972141	PF17236	24	376
MGYP001569650660	PF10124	116	249
MGYP001485944368	CL0373	49	82
MGYP003134151003	PF05065	11	303
MGYP001189270935	PF10124	19	80
MGYP003122955182	PF05065	138	158
MGYP001632453155	PF11651	485	504
MGYP003142953874	PF05065	101	233
MGYP003208548306	PF05065	260	354
MGYP001618351815	PF04586	24	63
MGYP003629559084	PF05065	231	304
MGYP003638916138	PF07068	233	260
MGYP000334807098	PF09950	79	339
MGYP001628343616	PF03864	235	268
MGYP003108903347	PF05065	144	165
MGYP003109306946	PF09950	82	126
MGYP003664419615	PF07068	451	481
MGYP003108395582	PF03864	165	193
MGYP003312435492	PF11651	14	351
MGYP001632047537	PF03864	24	44
MGYP003291871258	PF03864	19	353
MGYP003645942920	PF05065	35	59
MGYP003124262243	PF07068	367	412
MGYP000660541482	PF03864	155	283
MGYP003627220838	CL0373	25	44
MGYP003110039875	PF05065	47	141
MGYP001228733664	PF07068	2	476
MGYP000634505699	CL0373	72	113
MGYP001165006833	PF07068	196	639
MGYP003665345050	PF17236	18	329
MGYP003109263647	PF05065	69	330
MGYP000657702494	PF11651	2	90
MGYP000457061754	PF03864	19	85
MGYP000424616547	PF05065	81	370
MGYP000591331308	PF05065	24	315
MGYP003108707829	PF19821	236	264
MGYP003144072138	PF17236	9	313
MGYP000098933600	PF03864	302	332
MGYP003626618283	PF07068	143	587
MGYP000375784960	PF03864	128	228
MGYP003292513286	PF04586	39	181
MGYP003369397622	PF05065	113	377
MGYP003638100044	PF03864	244	280
MGYP000034812959	PF05065	268	291
MGYP003109015222	PF03864	3	347
MGYP003631281889	PF17236	22	143
MGYP000348306385	PF18960	460	838
MGYP003302563063	PF05065	212	306
MGYP001421087935	PF09950	109	136
MGYP001806666212	CL0029	212	297
MGYP003388635561	PF07068	64	539
MGYP003640137284	PF07068	7	488
MGYP003670131876	PF05065	568	621
MGYP003312650426	PF07068	1	471
MGYP003106150382	PF05065	317	475
MGYP000598674579	CL0373	7	55
MGYP001637886984	PF19821	149	194
MGYP001476790146	PF05065	194	263
MGYP001033800937	PF05065	13	308
MGYP001445337090	PF11651	156	208
MGYP003598712058	PF19307	43	300
MGYP003636552813	PF07068	440	487
MGYP001580207689	PF10124	366	446
MGYP001094070187	PF04381	75	97
MGYP003131752498	PF19821	7	158
MGYP001553646702	PF04454	1	259
MGYP003142869054	PF05065	19	311
MGYP001167305294	PF05065	94	409
MGYP003630845058	PF05065	115	157
MGYP003131663083	PF17236	124	365
MGYP001386297323	PF19821	49	281
MGYP003108936875	PF11651	238	261
MGYP003111176521	PF04984	327	547
MGYP003195308377	PF03864	2	350
MGYP003110294084	PF05065	187	262
MGYP003121393630	PF05065	321	353
MGYP003584483378	PF05065	36	59
MGYP001194700443	PF05065	102	278
MGYP003120627861	PF20036	75	343
MGYP003645513639	PF05065	322	388
MGYP003369371254	CL0504	95	321
MGYP001629343499	PF11651	4	92
MGYP003263174378	PF03864	4	329
MGYP003110882604	CL0193	472	511
MGYP003626094077	PF05065	208	232
MGYP001254251508	PF11651	5	44
MGYP003188468787	PF10124	360	397
MGYP001206727548	CL0267	189	208
MGYP003112736086	PF07068	24	539
MGYP003250998558	PF03864	3	351
MGYP003113194806	PF03864	190	211
MGYP003632042197	PF05065	360	385
MGYP003106458465	CL0373	142	161
MGYP001251656272	PF19821	22	305
MGYP001247479051	PF05065	139	212
MGYP003110446863	PF05065	332	356
MGYP003127959009	PF11651	7	282
MGYP001269396624	PF05065	733	919
MGYP003121673827	PF05065	205	224
MGYP003367082268	PF03864	83	136
MGYP003108421359	PF05065	159	181
MGYP003631843904	CL0373	37	77
MGYP001661519271	PF05065	8	130
MGYP003367082268	PF02768	253	372
MGYP003146940011	PF07068	33	480
MGYP000415783905	PF20036	137	336
MGYP003641351059	PF05065	162	374
MGYP000661550643	PF03864	9	61
MGYP001341124395	CL0373	25	155
MGYP003130828578	PF05065	157	179
MGYP002132256183	PF05065	346	633
MGYP003669551224	PF11651	1	26
MGYP001139516741	PF11651	1	313
MGYP003144039157	PF05065	254	306
MGYP003626695490	PF07068	170	607
MGYP001454914258	PF19821	6	266
MGYP001160677122	PF03864	12	359
MGYP001485966408	PF10124	150	237
MGYP003131873238	PF11651	201	235
MGYP003310765789	PF05065	29	323
MGYP000022576213	PF03864	245	339
MGYP003664123772	PF17236	18	337
MGYP003251430977	PF11651	95	134
MGYP000651111325	PF17236	229	264
MGYP003277951595	PF05065	258	417
MGYP000202133369	PF17236	154	326
MGYP003132637021	PF19821	107	237
MGYP003226428222	CL0084	395	416
MGYP001315315027	PF07068	1	391
MGYP003132194987	CL0088	353	379
MGYP002133248165	PF05065	401	507
MGYP003108753379	PF10124	108	139
MGYP003136821983	PF05065	248	289
MGYP000247718680	PF05065	98	385
MGYP001146199821	PF05065	100	403
MGYP000280268316	PF20036	145	210
MGYP001499704861	PF07068	1	458
MGYP000051685152	PF03864	9	339
MGYP003195301069	PF10124	364	448
MGYP003146074253	PF05065	276	303
MGYP003082671338	CL0123	50	69
MGYP001384292454	CL0373	762	783
MGYP000712246983	PF11651	270	298
MGYP001262918445	PF05065	266	289
MGYP000631705136	PF03496	309	330
MGYP000455131215	CL0477	81	116
MGYP000688673318	PF05065	21	145
MGYP003331031412	PF13252	121	144
MGYP003132822314	PF04865	171	209
MGYP001239342487	PF04586	219	374
MGYP001172958129	PF09950	82	127
MGYP002623609730	PF17236	19	311
MGYP003131765530	CL0373	8	72
MGYP003144598144	PF07068	106	568
MGYP001632433867	CL0236	221	291
MGYP003341674839	PF05065	105	284
MGYP003637938442	PF19821	5	291
MGYP003120656720	PF05065	172	196
MGYP001634405908	PF10124	328	404
MGYP003131518424	PF17236	327	427
MGYP003111361158	PF05065	77	299
MGYP001161242014	PF19821	9	151
MGYP003624581248	PF19821	7	274
MGYP003108469297	PF05065	101	120
MGYP003110088078	PF02901	23	61
MGYP003132577151	PF19821	4	298
MGYP003120678130	PF10124	204	225
MGYP001463477067	PF05065	21	68
MGYP003131760249	PF05065	171	193
MGYP000275799908	PF17236	17	309
MGYP003109671094	PF05065	22	300
MGYP001592857584	PF03864	4	331
MGYP000749193771	PF03864	67	267
MGYP000626176925	CL0477	86	108
MGYP003120722590	PF07068	14	484
MGYP003182053875	PF03864	11	390
MGYP000502850896	PF11651	1	409
MGYP003131354699	CL0179	202	252
MGYP001657566038	PF05065	234	477
MGYP000744650039	PF04586	2	219
MGYP000366671743	PF05065	103	289
MGYP003635016726	PF03864	307	340
MGYP003109929016	PF04586	156	301
MGYP001622936080	PF17236	12	231
MGYP000251244874	PF05065	325	376
MGYP003631786739	PF17236	88	232
MGYP001499649262	PF05065	34	131
MGYP001072911892	PF07179	286	366
MGYP003132651882	PF17236	192	428
MGYP003371372642	PF03864	9	28
MGYP003662605407	CL0373	478	519
MGYP001294162863	PF07068	203	240
MGYP003084276375	CL0373	93	121
MGYP003636443785	PF17236	223	262
MGYP003670427027	PF03864	25	102
MGYP003143407275	PF05065	424	447
MGYP003630283103	PF05065	263	297
MGYP001809653417	PF19821	1	272
MGYP001346497237	PF17236	121	388
MGYP000517680321	PF09950	173	192
MGYP001195229918	PF05065	9	100
MGYP003663857220	CL0373	192	262
MGYP003633272447	PF05065	336	365
MGYP003131986813	PF10124	152	194
MGYP003624400514	PF00669	3	25
MGYP003624293180	PF07068	444	470
MGYP003630103117	PF17236	95	389
MGYP000601916979	PF05065	109	145
MGYP001262918445	PF05065	130	264
MGYP003624192485	PF19821	6	266
MGYP001458756838	PF05065	290	326
MGYP003131568574	PF05065	27	311
MGYP000648792063	PF03864	115	363
MGYP000416948024	PF10124	407	434
MGYP001778460954	PF10124	412	434
MGYP003120617315	PF09950	96	127
MGYP003668729748	PF11651	170	195
MGYP003624268298	CL0193	432	545
MGYP003174140774	CL0287	317	394
