Cluster,MGYP,Length,mW,pI,T_maritima_T1,M_xanthus_T3,S_elongatus_T1,Q_thermotolerans_T4,Closest Match,Longest Disordered Region (pLDDT)
1,MGYP003625971629,303,33.11756570000002,4.880218696594238,0.34782608695652173,0.3734335839598998,0.33660933660933656,0.3879093198992443,Q_thermotolerans_T4,0.0
1,MGYP003668066890,303,33.11756570000002,4.880218696594238,0.34782608695652173,0.3734335839598998,0.33660933660933656,0.3879093198992443,Q_thermotolerans_T4,0.0
1,MGYP001182476470,303,32.96036410000003,4.738462257385254,0.34782608695652173,0.3709273182957394,0.33169533169533166,0.3828715365239294,Q_thermotolerans_T4,0.0
1,MGYP003111593282,303,33.02244190000003,4.884879493713378,0.34782608695652173,0.3709273182957394,0.32923832923832924,0.38539042821158687,Q_thermotolerans_T4,0.0
1,MGYP003633225274,303,32.858255700000036,4.884879493713378,0.34782608695652173,0.3709273182957394,0.33169533169533166,0.37783375314861456,Q_thermotolerans_T4,1.0
1,MGYP003118648785,303,33.00433230000003,4.696571922302245,0.340153452685422,0.3684210526315789,0.33169533169533166,0.3879093198992443,Q_thermotolerans_T4,0.0
1,MGYP003130828578,302,33.14545390000003,4.722717857360839,0.340153452685422,0.37844611528822053,0.33415233415233414,0.3904282115869017,Q_thermotolerans_T4,0.0
1,MGYP003109166457,303,32.94223800000003,4.876637840270996,0.340153452685422,0.3734335839598998,0.32923832923832924,0.37783375314861456,Q_thermotolerans_T4,0.0
1,MGYP001289512331,302,33.28258930000003,4.744430351257324,0.340153452685422,0.3759398496240602,0.32923832923832924,0.39546599496221657,Q_thermotolerans_T4,0.0
1,MGYP000589186004,302,33.00128010000003,4.780579948425292,0.3452685421994885,0.38095238095238093,0.32678132678132676,0.4005037783375315,Q_thermotolerans_T4,0.0
1,MGYP003110688673,302,33.02624980000002,4.845490074157714,0.34271099744245526,0.3759398496240602,0.3243243243243243,0.3904282115869017,Q_thermotolerans_T4,1.0
1,MGYP003626524223,302,33.04224920000003,4.845490074157714,0.34271099744245526,0.3759398496240602,0.3243243243243243,0.3904282115869017,Q_thermotolerans_T4,1.0
1,MGYP001265101672,307,33.185488000000035,4.783592414855956,0.34271099744245526,0.3709273182957394,0.33415233415233414,0.3904282115869017,Q_thermotolerans_T4,7.0
1,MGYP001370031873,302,32.87209400000002,4.7815462112426745,0.34271099744245526,0.3734335839598998,0.33169533169533166,0.3904282115869017,Q_thermotolerans_T4,0.0
1,MGYP001491214210,302,32.61285790000002,4.846115303039549,0.34271099744245526,0.37844611528822053,0.33169533169533166,0.380352644836272,Q_thermotolerans_T4,0.0
1,MGYP001353350287,302,32.904159000000014,4.7815462112426745,0.35038363171355497,0.3759398496240602,0.33169533169533166,0.380352644836272,Q_thermotolerans_T4,0.0
1,MGYP003111672234,302,33.14656610000002,4.780807304382324,0.340153452685422,0.38095238095238093,0.33660933660933656,0.39546599496221657,Q_thermotolerans_T4,0.0
1,MGYP003632769873,302,33.23051040000002,4.788992118835449,0.34271099744245526,0.3759398496240602,0.33415233415233414,0.3879093198992443,Q_thermotolerans_T4,0.0
1,MGYP003116365811,302,33.11357260000003,4.6379709243774405,0.329923273657289,0.3734335839598998,0.33169533169533166,0.3904282115869017,Q_thermotolerans_T4,0.0
1,MGYP003112015795,302,33.351673300000044,4.670028114318847,0.340153452685422,0.3709273182957394,0.33169533169533166,0.3929471032745592,Q_thermotolerans_T4,0.0
1,MGYP001380714802,302,33.13652630000003,4.752956199645996,0.34271099744245526,0.3734335839598998,0.33169533169533166,0.3904282115869017,Q_thermotolerans_T4,0.0
1,MGYP003629521487,302,33.20351310000003,4.716749763488769,0.340153452685422,0.3734335839598998,0.33415233415233414,0.3828715365239294,Q_thermotolerans_T4,0.0
1,MGYP003630886785,302,33.201404800000034,4.6660493850708,0.3452685421994885,0.3759398496240602,0.33660933660933656,0.38539042821158687,Q_thermotolerans_T4,0.0
1,MGYP003111045229,302,33.27760680000003,4.686284065246581,0.34271099744245526,0.3759398496240602,0.33660933660933656,0.3904282115869017,Q_thermotolerans_T4,0.0
1,MGYP003110589700,302,33.37571150000004,4.711179542541504,0.3452685421994885,0.3759398496240602,0.33660933660933656,0.38539042821158687,Q_thermotolerans_T4,0.0
1,MGYP003143896327,297,32.52095330000004,4.776203346252441,0.35038363171355497,0.3859649122807018,0.33660933660933656,0.39546599496221657,Q_thermotolerans_T4,5.0
1,MGYP003111778239,300,32.913321400000044,4.716749763488769,0.34782608695652173,0.3859649122807018,0.3415233415233415,0.4030226700251889,Q_thermotolerans_T4,0.0
1,MGYP003109746915,303,33.06958470000003,4.701289558410643,0.34271099744245526,0.37844611528822053,0.32923832923832924,0.3879093198992443,Q_thermotolerans_T4,2.0
1,MGYP003624216520,302,32.935451200000024,4.821560859680175,0.35038363171355497,0.3859649122807018,0.33415233415233414,0.397984886649874,Q_thermotolerans_T4,3.0
1,MGYP003624188252,302,32.84140920000003,4.8623144149780275,0.3452685421994885,0.3834586466165414,0.33906633906633904,0.39546599496221657,Q_thermotolerans_T4,2.0
1,MGYP003630302123,302,32.99844400000004,4.758867454528808,0.35038363171355497,0.3759398496240602,0.33415233415233414,0.38539042821158687,Q_thermotolerans_T4,4.0
1,MGYP003109905037,301,33.002547200000045,4.803940773010253,0.34782608695652173,0.3834586466165414,0.34398034398034394,0.397984886649874,Q_thermotolerans_T4,0.0
1,MGYP003109099888,302,33.13571430000004,4.803940773010253,0.34782608695652173,0.3834586466165414,0.3415233415233415,0.3879093198992443,Q_thermotolerans_T4,1.0
1,MGYP001167565015,302,33.12874330000004,4.803940773010253,0.34782608695652173,0.3834586466165414,0.33906633906633904,0.3879093198992443,Q_thermotolerans_T4,2.0
1,MGYP003109399515,301,32.95044280000003,4.767506980895996,0.3452685421994885,0.38095238095238093,0.33660933660933656,0.3929471032745592,Q_thermotolerans_T4,0.0
1,MGYP003108561359,302,32.96951550000003,4.861632347106934,0.35038363171355497,0.38095238095238093,0.33906633906633904,0.39546599496221657,Q_thermotolerans_T4,2.0
1,MGYP001483781138,302,32.99954150000003,4.870158195495605,0.34782608695652173,0.38095238095238093,0.3415233415233415,0.39546599496221657,Q_thermotolerans_T4,3.0
1,MGYP003112380670,302,33.00151430000003,4.861632347106934,0.3554987212276215,0.38095238095238093,0.33906633906633904,0.39546599496221657,Q_thermotolerans_T4,3.0
1,MGYP003624197271,303,33.058502700000034,4.795187568664551,0.35294117647058826,0.38095238095238093,0.33906633906633904,0.3904282115869017,Q_thermotolerans_T4,2.0
1,MGYP003624493621,303,33.01252860000003,4.7191370010375975,0.3452685421994885,0.3834586466165414,0.3415233415233415,0.3879093198992443,Q_thermotolerans_T4,0.0
1,MGYP003631798119,303,33.12854940000003,4.817525291442871,0.3375959079283887,0.3759398496240602,0.33660933660933656,0.3879093198992443,Q_thermotolerans_T4,3.0
1,MGYP003624849420,301,33.110704800000036,4.860893440246582,0.35038363171355497,0.3759398496240602,0.33906633906633904,0.38539042821158687,Q_thermotolerans_T4,0.0
1,MGYP003145785247,302,33.071660500000036,4.712998390197753,0.340153452685422,0.37844611528822053,0.33660933660933656,0.3879093198992443,Q_thermotolerans_T4,0.0
1,MGYP003624630923,302,32.986397200000035,4.881810188293457,0.34782608695652173,0.37844611528822053,0.33169533169533166,0.397984886649874,Q_thermotolerans_T4,1.0
1,MGYP003624514218,302,32.89534770000003,4.767506980895996,0.34271099744245526,0.38095238095238093,0.33660933660933656,0.39546599496221657,Q_thermotolerans_T4,0.0
1,MGYP003117384472,303,32.92625560000005,4.738462257385254,0.35294117647058826,0.3759398496240602,0.32923832923832924,0.38539042821158687,Q_thermotolerans_T4,0.0
1,MGYP003644263450,302,33.11134150000003,4.895565223693848,0.3554987212276215,0.37844611528822053,0.33415233415233414,0.39546599496221657,Q_thermotolerans_T4,0.0
1,MGYP003109852091,302,32.99243280000004,4.962237358093262,0.3452685421994885,0.3759398496240602,0.33169533169533166,0.3929471032745592,Q_thermotolerans_T4,0.0
1,MGYP003109200899,308,33.83514680000003,4.901646995544433,0.3452685421994885,0.38095238095238093,0.33415233415233414,0.3929471032745592,Q_thermotolerans_T4,1.0
1,MGYP003131152314,301,32.96355700000003,5.117578315734862,0.34782608695652173,0.3834586466165414,0.33906633906633904,0.397984886649874,Q_thermotolerans_T4,0.0
1,MGYP000366671743,302,32.96055160000002,4.710213279724121,0.35038363171355497,0.3834586466165414,0.33906633906633904,0.4030226700251889,Q_thermotolerans_T4,0.0
1,MGYP003670052895,302,32.94455220000001,4.710213279724121,0.34782608695652173,0.3834586466165414,0.33906633906633904,0.4005037783375315,Q_thermotolerans_T4,0.0
1,MGYP003145562269,302,33.12673690000002,4.9656476974487305,0.34271099744245526,0.3734335839598998,0.33415233415233414,0.3929471032745592,Q_thermotolerans_T4,0.0
1,MGYP003144635947,302,33.14065770000003,4.967011833190917,0.3452685421994885,0.37844611528822053,0.33415233415233414,0.39546599496221657,Q_thermotolerans_T4,0.0
1,MGYP003131986813,302,33.12765900000003,4.967011833190917,0.34271099744245526,0.37844611528822053,0.33415233415233414,0.39546599496221657,Q_thermotolerans_T4,0.0
1,MGYP001342632500,305,33.00815900000004,4.541060447692872,0.3350383631713555,0.3709273182957394,0.33415233415233414,0.3904282115869017,Q_thermotolerans_T4,5.0
1,MGYP003630009956,305,33.04933330000003,4.519859504699707,0.34271099744245526,0.3759398496240602,0.33660933660933656,0.3929471032745592,Q_thermotolerans_T4,5.0
1,MGYP003109733159,305,33.09721040000003,4.5394689559936525,0.340153452685422,0.3709273182957394,0.32923832923832924,0.3904282115869017,Q_thermotolerans_T4,4.0
1,MGYP000574446300,304,33.558075400000035,4.85026454925537,0.35294117647058826,0.3834586466165414,0.32923832923832924,0.4030226700251889,Q_thermotolerans_T4,1.0
1,MGYP001201883948,302,32.79696360000002,4.693843650817871,0.36061381074168797,0.3859649122807018,0.3415233415233415,0.4005037783375315,Q_thermotolerans_T4,0.0
1,MGYP003131647051,303,32.909082700000056,4.686966133117674,0.35805626598465473,0.3859649122807018,0.32678132678132676,0.4005037783375315,Q_thermotolerans_T4,0.0
1,MGYP003123919383,300,32.68488940000005,4.738462257385254,0.34782608695652173,0.37844611528822053,0.32923832923832924,0.3879093198992443,Q_thermotolerans_T4,1.0
1,MGYP003624727194,301,32.75805290000006,4.876637840270996,0.35038363171355497,0.38095238095238093,0.32678132678132676,0.397984886649874,Q_thermotolerans_T4,1.0
1,MGYP003110288594,302,32.74890880000005,4.674291038513183,0.34782608695652173,0.3759398496240602,0.3218673218673218,0.3879093198992443,Q_thermotolerans_T4,1.0
1,MGYP003626701920,303,33.384029800000036,5.029989433288574,0.34271099744245526,0.3884711779448622,0.33660933660933656,0.397984886649874,Q_thermotolerans_T4,3.0
1,MGYP003624973262,301,33.21762720000002,4.962976264953612,0.3554987212276215,0.3884711779448622,0.33660933660933656,0.4005037783375315,Q_thermotolerans_T4,0.0
1,MGYP003636133683,302,33.379609200000026,4.764494514465332,0.35805626598465473,0.3834586466165414,0.33415233415233414,0.3904282115869017,Q_thermotolerans_T4,1.0
1,MGYP003630673280,302,33.39363580000003,4.764494514465332,0.34782608695652173,0.38095238095238093,0.33415233415233414,0.3904282115869017,Q_thermotolerans_T4,1.0
1,MGYP001502021526,312,33.81700780000002,4.638368797302246,0.35805626598465473,0.38095238095238093,0.32678132678132676,0.3929471032745592,Q_thermotolerans_T4,5.0
1,MGYP003114154398,312,33.92032740000003,4.732323646545409,0.34782608695652173,0.38095238095238093,0.32678132678132676,0.3879093198992443,Q_thermotolerans_T4,3.0
1,MGYP003110004411,312,33.88519920000003,4.783592414855956,0.34782608695652173,0.3759398496240602,0.32923832923832924,0.3879093198992443,Q_thermotolerans_T4,4.0
1,MGYP001475093503,302,32.93198160000002,4.704529380798339,0.3452685421994885,0.37844611528822053,0.33169533169533166,0.3929471032745592,Q_thermotolerans_T4,0.0
1,MGYP003629867423,304,33.22754960000004,4.885732078552246,0.34271099744245526,0.3759398496240602,0.3243243243243243,0.3929471032745592,Q_thermotolerans_T4,1.0
1,MGYP003627813110,304,33.208589300000035,4.876637840270996,0.340153452685422,0.37844611528822053,0.32678132678132676,0.39546599496221657,Q_thermotolerans_T4,1.0
1,MGYP003132251715,302,33.022490200000014,4.988781166076659,0.34782608695652173,0.3859649122807018,0.33906633906633904,0.39546599496221657,Q_thermotolerans_T4,0.0
1,MGYP003132635862,302,32.98045350000001,4.988781166076659,0.34782608695652173,0.3834586466165414,0.33906633906633904,0.397984886649874,Q_thermotolerans_T4,0.0
1,MGYP003632619538,303,33.27382630000002,4.747215461730956,0.34271099744245526,0.3834586466165414,0.33660933660933656,0.3929471032745592,Q_thermotolerans_T4,1.0
1,MGYP003108701992,303,33.24474720000002,4.790356254577637,0.34271099744245526,0.37844611528822053,0.33169533169533166,0.38539042821158687,Q_thermotolerans_T4,0.0
1,MGYP003641001690,303,33.416109800000015,4.8354295730590815,0.34782608695652173,0.38095238095238093,0.33169533169533166,0.3904282115869017,Q_thermotolerans_T4,1.0
1,MGYP003123282430,303,33.452153200000026,4.794221305847168,0.35294117647058826,0.3834586466165414,0.33906633906633904,0.397984886649874,Q_thermotolerans_T4,0.0
1,MGYP003131585963,305,33.663213800000015,4.89550838470459,0.3452685421994885,0.37844611528822053,0.33660933660933656,0.3929471032745592,Q_thermotolerans_T4,1.0
1,MGYP003662477660,300,32.991573500000015,4.7567644119262695,0.35294117647058826,0.3884711779448622,0.34398034398034394,0.397984886649874,Q_thermotolerans_T4,0.0
1,MGYP003624347314,302,33.06471020000002,4.917732429504394,0.35294117647058826,0.3859649122807018,0.34398034398034394,0.39546599496221657,Q_thermotolerans_T4,1.0
1,MGYP003113059926,302,33.01073900000002,5.188797569274901,0.35294117647058826,0.3859649122807018,0.3415233415233415,0.397984886649874,Q_thermotolerans_T4,0.0
1,MGYP001216717877,302,33.209830400000016,4.900567054748534,0.34782608695652173,0.3834586466165414,0.33906633906633904,0.38539042821158687,Q_thermotolerans_T4,0.0
1,MGYP003131181386,302,32.81731190000001,4.873909568786621,0.35294117647058826,0.39097744360902253,0.33660933660933656,0.39546599496221657,Q_thermotolerans_T4,1.0
1,MGYP003119448022,300,32.75429540000001,4.808260536193848,0.35294117647058826,0.39348370927318294,0.33906633906633904,0.40806045340050373,Q_thermotolerans_T4,1.0
1,MGYP003131911685,300,32.94347780000002,4.865838432312012,0.34782608695652173,0.3884711779448622,0.33906633906633904,0.4030226700251889,Q_thermotolerans_T4,1.0
1,MGYP003133030325,303,33.38798040000002,4.912560081481933,0.35294117647058826,0.3859649122807018,0.33906633906633904,0.40554156171284633,Q_thermotolerans_T4,1.0
1,MGYP003114047878,303,33.29000440000003,4.769723701477051,0.35805626598465473,0.3984962406015038,0.3415233415233415,0.4105793450881612,Q_thermotolerans_T4,1.0
1,MGYP001225878641,307,33.8002259,4.798995780944825,0.3554987212276215,0.39097744360902253,0.33906633906633904,0.397984886649874,Q_thermotolerans_T4,1.0
1,MGYP003131440832,307,33.55889260000002,4.7815462112426745,0.35294117647058826,0.39097744360902253,0.33906633906633904,0.4030226700251889,Q_thermotolerans_T4,1.0
1,MGYP003131634334,306,33.88252319999999,4.92898654937744,0.34782608695652173,0.38095238095238093,0.33906633906633904,0.3904282115869017,Q_thermotolerans_T4,0.0
1,MGYP003131974671,306,33.52095240000003,4.73806438446045,0.3452685421994885,0.38095238095238093,0.33660933660933656,0.3879093198992443,Q_thermotolerans_T4,0.0
1,MGYP003133878326,306,33.418860500000015,4.694412040710449,0.34782608695652173,0.38095238095238093,0.33660933660933656,0.39546599496221657,Q_thermotolerans_T4,0.0
1,MGYP001462613753,303,33.27180230000004,5.387051963806152,0.34782608695652173,0.3884711779448622,0.33415233415233414,0.4030226700251889,Q_thermotolerans_T4,0.0
1,MGYP003131710754,284,31.370567000000015,4.886584663391113,0.3248081841432225,0.3558897243107769,0.3415233415233415,0.37531486146095716,Q_thermotolerans_T4,0.0
1,MGYP003624168637,302,32.89805120000002,4.7237977981567365,0.34782608695652173,0.3734335839598998,0.33660933660933656,0.397984886649874,Q_thermotolerans_T4,1.0
1,MGYP001424887590,302,32.61387170000001,4.893007469177246,0.34782608695652173,0.3759398496240602,0.33415233415233414,0.397984886649874,Q_thermotolerans_T4,3.0
1,MGYP003109576479,303,32.51180470000001,4.959452247619628,0.35038363171355497,0.3834586466165414,0.33660933660933656,0.4030226700251889,Q_thermotolerans_T4,3.0
1,MGYP001355835951,303,32.98146730000003,5.00463924407959,0.35294117647058826,0.38095238095238093,0.33906633906633904,0.4030226700251889,Q_thermotolerans_T4,1.0
1,MGYP001197677754,302,32.771983900000016,4.989576911926269,0.34782608695652173,0.3759398496240602,0.33415233415233414,0.397984886649874,Q_thermotolerans_T4,3.0
1,MGYP001270780023,302,32.77194100000001,4.980312156677246,0.35038363171355497,0.3759398496240602,0.33415233415233414,0.4005037783375315,Q_thermotolerans_T4,3.0
1,MGYP001441180721,302,32.74097310000001,5.062217140197753,0.34782608695652173,0.3759398496240602,0.33415233415233414,0.397984886649874,Q_thermotolerans_T4,3.0
1,MGYP003111349548,304,33.10434780000001,4.953995704650878,0.340153452685422,0.3709273182957394,0.33169533169533166,0.3879093198992443,Q_thermotolerans_T4,0.0
1,MGYP003130896271,305,33.17635620000002,4.903977394104003,0.340153452685422,0.3659147869674185,0.3218673218673218,0.3828715365239294,Q_thermotolerans_T4,2.0
1,MGYP003626751543,306,33.66998610000004,4.750057411193848,0.340153452685422,0.3759398496240602,0.32923832923832924,0.39546599496221657,Q_thermotolerans_T4,1.0
1,MGYP001350874014,305,33.34769770000004,4.965420341491699,0.34271099744245526,0.3759398496240602,0.33906633906633904,0.3879093198992443,Q_thermotolerans_T4,0.0
1,MGYP000294618635,302,32.97984400000001,5.388643455505371,0.3375959079283887,0.3659147869674185,0.32923832923832924,0.3879093198992443,Q_thermotolerans_T4,0.0
1,MGYP003130990335,302,32.91766360000001,5.203518867492675,0.3375959079283887,0.3684210526315789,0.32923832923832924,0.38539042821158687,Q_thermotolerans_T4,0.0
1,MGYP003132449900,303,33.12491130000003,5.197721290588378,0.340153452685422,0.3634085213032582,0.32923832923832924,0.3904282115869017,Q_thermotolerans_T4,0.0
1,MGYP003123375869,303,32.98676750000001,5.190275382995604,0.34271099744245526,0.3684210526315789,0.32923832923832924,0.3904282115869017,Q_thermotolerans_T4,0.0
1,MGYP003112401450,301,33.12636780000002,5.107176780700683,0.3273657289002558,0.3609022556390978,0.3243243243243243,0.37531486146095716,Q_thermotolerans_T4,0.0
1,MGYP003632088162,302,32.83208800000001,4.803883934020996,0.329923273657289,0.3609022556390978,0.32678132678132676,0.380352644836272,Q_thermotolerans_T4,0.0
1,MGYP003109548616,303,32.88116690000001,4.969399070739747,0.340153452685422,0.3634085213032582,0.3243243243243243,0.38539042821158687,Q_thermotolerans_T4,0.0
1,MGYP003631647751,302,32.98040560000001,5.063979148864745,0.340153452685422,0.3684210526315789,0.32678132678132676,0.380352644836272,Q_thermotolerans_T4,0.0
1,MGYP003624978134,303,33.01927610000001,5.079041481018065,0.329923273657289,0.3609022556390978,0.32678132678132676,0.380352644836272,Q_thermotolerans_T4,0.0
1,MGYP003120617315,302,33.00737460000001,5.015154457092284,0.3350383631713555,0.3659147869674185,0.32678132678132676,0.38539042821158687,Q_thermotolerans_T4,0.0
1,MGYP001261291236,292,32.26188590000001,4.900851249694824,0.32225063938618925,0.3634085213032582,0.30466830466830463,0.36775818639798485,Q_thermotolerans_T4,0.0
1,MGYP003643758905,303,33.55548750000003,5.485099220275878,0.3273657289002558,0.3583959899749374,0.3144963144963145,0.3551637279596977,M_xanthus_T3,5.0
1,MGYP003327949767,304,33.815934700000035,5.649136543273925,0.3350383631713555,0.3508771929824562,0.3243243243243243,0.37531486146095716,Q_thermotolerans_T4,2.0
1,MGYP003642658413,304,33.75373640000003,5.222275733947753,0.33248081841432225,0.3583959899749374,0.3144963144963145,0.37027707808564225,Q_thermotolerans_T4,4.0
1,MGYP003108703271,294,32.419998100000036,4.956326103210448,0.319693094629156,0.3558897243107769,0.30466830466830463,0.36523929471032746,Q_thermotolerans_T4,0.0
1,MGYP003133009355,288,31.512059100000005,4.921085929870604,0.3248081841432225,0.3533834586466165,0.33660933660933656,0.36775818639798485,Q_thermotolerans_T4,0.0
1,MGYP003122990963,289,31.594998700000012,4.921029090881347,0.3273657289002558,0.3558897243107769,0.33906633906633904,0.37279596977329976,Q_thermotolerans_T4,0.0
1,MGYP003108459462,320,34.89732140000004,5.131105995178221,0.3375959079283887,0.3684210526315789,0.32678132678132676,0.3929471032745592,Q_thermotolerans_T4,32.0
1,MGYP003632863261,305,33.17936210000002,4.79962100982666,0.35805626598465473,0.38095238095238093,0.33415233415233414,0.39546599496221657,Q_thermotolerans_T4,25.0
1,MGYP003636030588,299,32.439753900000035,4.800018882751465,0.3375959079283887,0.3734335839598998,0.32923832923832924,0.3828715365239294,Q_thermotolerans_T4,0.0
1,MGYP001387135843,307,33.19966940000003,4.898464012145996,0.3375959079283887,0.3734335839598998,0.32923832923832924,0.38539042821158687,Q_thermotolerans_T4,18.0
1,MGYP003132853655,306,33.07728470000005,4.750057411193848,0.35038363171355497,0.3759398496240602,0.33660933660933656,0.397984886649874,Q_thermotolerans_T4,22.0
1,MGYP001404996557,338,36.388592100000004,4.792970848083496,0.41432225063938616,0.4260651629072682,0.41769041769041765,0.4357682619647355,Q_thermotolerans_T4,46.0
1,MGYP001483236822,336,36.1975129,4.871351814270019,0.3989769820971867,0.44360902255639095,0.4299754299754299,0.4357682619647355,M_xanthus_T3,46.0
1,MGYP003391900473,289,32.05340590000002,5.326063728332519,0.3836317135549872,0.41854636591478694,0.42751842751842745,0.43324937027707805,Q_thermotolerans_T4,15.0
1,MGYP003967095805,287,31.531813299999996,5.825678443908691,0.41432225063938616,0.44862155388471175,0.41523341523341517,0.45591939546599497,Q_thermotolerans_T4,3.0
1,MGYP003638930207,287,31.918184800000017,5.817777824401856,0.41943734015345263,0.43609022556390975,0.4201474201474201,0.4534005037783375,Q_thermotolerans_T4,6.0
1,MGYP001167713869,308,34.53385850000002,4.932396888732909,0.36828644501278773,0.3834586466165414,0.3415233415233415,0.4030226700251889,Q_thermotolerans_T4,46.0
1,MGYP003626197691,315,35.64129190000003,5.391940116882325,0.3631713554987212,0.39097744360902253,0.33660933660933656,0.40554156171284633,Q_thermotolerans_T4,28.0
1,MGYP003631127559,314,35.54216090000003,5.391940116882325,0.37084398976982097,0.3884711779448622,0.33660933660933656,0.4030226700251889,Q_thermotolerans_T4,28.0
1,MGYP003640887170,313,35.40817290000003,5.147873497009276,0.3631713554987212,0.37844611528822053,0.33660933660933656,0.39546599496221657,Q_thermotolerans_T4,30.0
1,MGYP003643710131,313,35.38009990000003,5.225856590270994,0.37084398976982097,0.37844611528822053,0.33415233415233414,0.39546599496221657,Q_thermotolerans_T4,27.0
1,MGYP001588080424,301,33.775820700000025,5.115929985046387,0.38618925831202044,0.41854636591478694,0.3955773955773956,0.42569269521410574,Q_thermotolerans_T4,19.0
1,MGYP000037551163,307,34.65584310000005,4.931260108947753,0.3631713554987212,0.4135338345864662,0.3759213759213759,0.43324937027707805,Q_thermotolerans_T4,27.0
1,MGYP000220373720,307,34.50196620000002,4.9576333999633775,0.35294117647058826,0.3959899749373434,0.3808353808353808,0.397984886649874,Q_thermotolerans_T4,0.0
1,MGYP001619032387,320,35.716588200000004,5.370796012878418,0.3631713554987212,0.3959899749373434,0.3808353808353808,0.4030226700251889,Q_thermotolerans_T4,21.0
1,MGYP001611349885,320,35.7867211,5.370796012878418,0.35805626598465473,0.39097744360902253,0.37837837837837834,0.4030226700251889,Q_thermotolerans_T4,21.0
1,MGYP000510892357,310,34.61445849999999,7.606841850280762,0.38618925831202044,0.4135338345864662,0.37100737100737097,0.41561712846347604,Q_thermotolerans_T4,23.0
1,MGYP003366652483,310,34.5864451,7.602465248107911,0.3887468030690537,0.4160401002506266,0.37100737100737097,0.4181360201511335,Q_thermotolerans_T4,23.0
1,MGYP000271874914,308,34.06552580000001,4.801383018493653,0.40664961636828645,0.4586466165413534,0.36609336609336607,0.4433249370277078,M_xanthus_T3,22.0
1,MGYP003198615980,308,34.153701900000016,4.969399070739747,0.40664961636828645,0.46115288220551376,0.37346437346437344,0.4458438287153652,M_xanthus_T3,18.0
1,MGYP003109097681,348,38.590152700000054,5.375968360900879,0.3836317135549872,0.41854636591478694,0.36609336609336607,0.4282115869017632,Q_thermotolerans_T4,30.0
1,MGYP003645114312,340,36.852347500000086,4.8395788192749025,0.39641943734015345,0.4285714285714286,0.37837837837837834,0.4357682619647355,Q_thermotolerans_T4,16.0
1,MGYP001559780678,313,34.60247040000004,6.102484321594236,0.3938618925831202,0.41102756892230574,0.3931203931203931,0.4206549118387909,Q_thermotolerans_T4,30.0
1,MGYP003131924773,337,37.07607580000005,4.650361824035645,0.3836317135549872,0.4085213032581454,0.3857493857493857,0.4130982367758186,Q_thermotolerans_T4,24.0
1,MGYP001443135311,335,37.065104100000056,4.776942253112793,0.37084398976982097,0.3984962406015038,0.3955773955773956,0.4005037783375315,Q_thermotolerans_T4,25.0
1,MGYP003624525850,372,40.645867300000006,4.77648754119873,0.35805626598465473,0.3759398496240602,0.425061425061425,0.4005037783375315,S_elongatus_T1,14.0
1,MGYP001559263913,749,81.85160150000046,4.948937034606933,0.34782608695652173,0.3859649122807018,0.3955773955773956,0.397984886649874,Q_thermotolerans_T4,51.0
1,MGYP003203574958,351,40.46637310000001,6.065538978576659,0.38618925831202044,0.4160401002506266,0.41523341523341517,0.44080604534005036,Q_thermotolerans_T4,95.0
1,MGYP000373467766,300,33.5684106,5.265416526794433,0.37851662404092073,0.40601503759398494,0.41523341523341517,0.4282115869017632,Q_thermotolerans_T4,22.0
1,MGYP000542929939,300,33.5413853,5.265416526794433,0.37851662404092073,0.40601503759398494,0.41277641277641275,0.4282115869017632,Q_thermotolerans_T4,21.0
1,MGYP001629644110,310,34.6026486,5.124057960510252,0.3836317135549872,0.4085213032581454,0.4054054054054054,0.43073047858942065,Q_thermotolerans_T4,8.0
1,MGYP000431267037,312,34.771896500000004,5.0896703720092775,0.37595907928388744,0.40601503759398494,0.4054054054054054,0.43073047858942065,Q_thermotolerans_T4,9.0
1,MGYP000115139434,315,35.26585950000005,5.575132179260252,0.37851662404092073,0.4085213032581454,0.41031941031941027,0.43073047858942065,Q_thermotolerans_T4,9.0
1,MGYP003617708354,300,32.88400990000001,5.997389030456542,0.37851662404092073,0.40601503759398494,0.3931203931203931,0.43073047858942065,Q_thermotolerans_T4,0.0
1,MGYP001771139349,302,34.56918370000001,4.98019847869873,0.38107416879795397,0.41102756892230574,0.398034398034398,0.43324937027707805,Q_thermotolerans_T4,6.0
1,MGYP001661096158,309,34.5036091,5.318163108825684,0.3657289002557545,0.3959899749373434,0.3955773955773956,0.41561712846347604,Q_thermotolerans_T4,13.0
1,MGYP001515421990,325,36.40904020000001,5.578485679626463,0.35805626598465473,0.3884711779448622,0.3906633906633906,0.4105793450881612,Q_thermotolerans_T4,29.0
1,MGYP001459676702,307,34.37132399999999,5.123034858703612,0.37851662404092073,0.3984962406015038,0.40786240786240785,0.4181360201511335,Q_thermotolerans_T4,6.0
1,MGYP000013266575,307,34.19528289999999,5.279057884216308,0.37084398976982097,0.39348370927318294,0.3931203931203931,0.4130982367758186,Q_thermotolerans_T4,10.0
1,MGYP000369174624,312,35.1745314,5.3966577529907225,0.3657289002557545,0.39348370927318294,0.3857493857493857,0.41561712846347604,Q_thermotolerans_T4,13.0
1,MGYP000336758910,308,34.33231600000001,5.009982109069824,0.3734015345268542,0.4135338345864662,0.398034398034398,0.43324937027707805,Q_thermotolerans_T4,13.0
