MGYP000539643104	4	root:Host-associated:Human:Digestive system
MGYP000539643104	6	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000539643104	4	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000540034940	2	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000542424830	1	root:Environmental:Aquatic:Marine
MGYP000542929939	1	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000542929939	1	root:Host-associated:Human:Digestive system:Large intestine:Sigmoid colon
MGYP000542929939	2	root:Host-associated:Mammals:Digestive system:Fecal
MGYP000545841734	2	root:Host-associated:Human:Digestive system
MGYP000548611181	1	root:Engineered:Wastewater
MGYP000548611181	12	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000548611181	2	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000549283187	1	root:Host-associated:Human:Digestive system
MGYP000549283187	4	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000550574731	3	root:Environmental:Aquatic:Marine
MGYP000552976443	3	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000557213670	1	root:Environmental:Aquatic:Marine
MGYP000566298478	4	root:Host-associated:Human:Digestive system
MGYP000566298478	9	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000566298478	5	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000572237864	1	root:Host-associated:Human
MGYP000572237864	1	root:Host-associated:Human:Digestive system:Large intestine
MGYP000572237864	3	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000572237864	1	root:Host-associated:Human:Digestive system:Oral:Saliva
MGYP000574446300	9	root:Environmental:Aquatic:Marine
MGYP000574446300	4	root:Environmental:Aquatic:Marine:Oceanic
MGYP000575818625	2	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000578077584	4	root:Host-associated:Human:Digestive system
MGYP000578077584	1	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000588334895	2	root:Host-associated:Human:Digestive system
MGYP000588554442	4	root:Host-associated:Mammals:Digestive system:Fecal
MGYP000589186004	19	root:Environmental:Aquatic:Marine
MGYP000589186004	3	root:Environmental:Aquatic:Marine:Oceanic
MGYP000589872918	3	root:Engineered:Wastewater
MGYP000589872918	11	root:Engineered:Wastewater:Water and sludge
MGYP000589872918	34	root:Host-associated:Human:Digestive system
MGYP000589872918	194	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000589872918	49	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000589872918	1	root:Mixed
MGYP000590698055	9	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000590698055	2	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000593196585	1	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000598674579	1	root:Host-associated:Human:Digestive system
MGYP000598674579	1	root:Host-associated:Human:Digestive system:Large intestine
MGYP000598674579	3	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000598759126	3	root:Host-associated:Human
MGYP000598759126	4	root:Host-associated:Human:Digestive system
MGYP000598759126	5	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000598759126	5	root:Host-associated:Human:Digestive system:Oral:Saliva
MGYP000598759126	2	root:Host-associated:Human:Skin
MGYP000609220145	1	root:Environmental:Aquatic:Freshwater:Groundwater
MGYP000609220145	1	root:Host-associated:Human:Digestive system
MGYP000609220145	1	root:Host-associated:Human:Digestive system:Large intestine
MGYP000610571525	2	root:Host-associated:Human
MGYP000610571525	1	root:Host-associated:Human:Digestive system
MGYP000610571525	1	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000610571525	1	root:Host-associated:Human:Digestive system:Oral
MGYP000610571525	12	root:Host-associated:Human:Digestive system:Oral:Saliva
MGYP000614909350	3	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000615025357	3	root:Environmental:Aquatic:Marine
MGYP000616299448	5	root:Host-associated:Human:Digestive system
MGYP000616299448	1	root:Host-associated:Human:Digestive system:Large intestine
MGYP000616299448	22	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000616299448	2	root:Host-associated:Human:Digestive system:Large intestine:Sigmoid colon
MGYP000616299448	1	root:Host-associated:Mammals:Digestive system:Fecal
MGYP000616299448	2	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000622200760	3	root:Host-associated:Human
MGYP000622200760	12	root:Host-associated:Human:Digestive system
MGYP000622200760	10	root:Host-associated:Human:Digestive system:Large intestine
MGYP000622200760	31	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000622200760	5	root:Host-associated:Human:Digestive system:Large intestine:Sigmoid colon
MGYP000623561367	5	root:Environmental:Aquatic:Marine
MGYP000623561367	3	root:Environmental:Aquatic:Marine:Marginal Sea
MGYP000623561367	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP000623672825	3	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000625709158	15	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000626451181	2	root:Host-associated:Human
MGYP000626451181	1	root:Host-associated:Human:Digestive system
MGYP000626451181	8	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000626757968	1	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000630911641	1	root:Environmental:Aquatic:Marine
MGYP000630911641	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP000631060371	1	root:Host-associated:Human:Digestive system:Large intestine
MGYP000631152961	3	root:Host-associated:Human:Digestive system
MGYP000631152961	34	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000631152961	1	root:Host-associated:Human:Digestive system:Large intestine:Sigmoid colon
MGYP000631152961	5	root:Host-associated:Mammals:Digestive system
MGYP000631152961	20	root:Host-associated:Mammals:Digestive system:Fecal
MGYP000631152961	2	root:Host-associated:Mammals:Digestive system:Large intestine:Cecum
MGYP000631152961	27	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000631152961	4	root:Host-associated:Mammals:Respiratory system
MGYP000634505699	1	root:Host-associated:Human:Digestive system
MGYP000634505699	1	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000634802015	2	root:Host-associated:Human:Digestive system
MGYP000634802015	1	root:Host-associated:Human:Digestive system:Large intestine
MGYP000634802015	7	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000635480792	1	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000641473561	1	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000644405563	1	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000646691163	1	root:Host-associated:Human:Digestive system:Large intestine
MGYP000646691163	3	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000647406549	2	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000653170191	1	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000653209399	3	root:Host-associated:Human:Digestive system
MGYP000659656688	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP000660918547	7	root:Host-associated:Human:Digestive system
MGYP000660918547	2	root:Host-associated:Human:Digestive system:Large intestine
MGYP000660918547	11	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000660918547	2	root:Host-associated:Human:Digestive system:Large intestine:Sigmoid colon
MGYP000660918547	2	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000662101795	1	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000672687046	1	root:Host-associated:Human:Digestive system
MGYP000672687046	2	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000672736020	1	root:Host-associated:Human:Digestive system:Large intestine:Sigmoid colon
MGYP000672736020	14	root:Host-associated:Mammals:Digestive system:Fecal
MGYP000674248133	2	root:Host-associated:Human:Digestive system:Large intestine
MGYP000675665017	16	root:Host-associated:Mammals:Digestive system:Fecal
MGYP000675899088	4	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000685728210	1	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000688619306	2	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000688630022	2	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000692187788	1	root:Environmental:Aquatic:Freshwater:Ice:Glacier
MGYP000700441513	1	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000702098687	3	root:Host-associated:Human
MGYP000702098687	3	root:Host-associated:Human:Digestive system:Large intestine
MGYP000702098687	15	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000702098687	5	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000703306994	1	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000703372477	2	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000703372477	1	root:Environmental:Aquatic:Marine
MGYP000708048110	6	root:Host-associated:Human:Digestive system
MGYP000708048110	24	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000708048110	10	root:Host-associated:Human:Digestive system:Large intestine:Sigmoid colon
MGYP000710572512	2	root:Environmental:Aquatic:Aquaculture
MGYP000710572512	1	root:Environmental:Aquatic:Marine
MGYP000710666455	7	root:Host-associated:Human:Digestive system
MGYP000710666455	7	root:Host-associated:Human:Digestive system:Large intestine
MGYP000710666455	37	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000710666455	8	root:Host-associated:Human:Digestive system:Large intestine:Sigmoid colon
MGYP000710666455	10	root:Host-associated:Mammals:Digestive system:Fecal
MGYP000710666455	3	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000715104963	1	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000715207823	1	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000737459476	10	root:Host-associated:Human:Digestive system
MGYP000737459476	9	root:Host-associated:Human:Digestive system:Large intestine
MGYP000737459476	24	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000737459476	1	root:Host-associated:Human:Digestive system:Large intestine:Sigmoid colon
MGYP000737459476	3	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000744648862	3	root:Engineered:Bioremediation:Terephthalate:Wastewater
MGYP000746573042	3	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000762586905	1	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000764163578	12	root:Host-associated:Human:Digestive system
MGYP000764163578	1	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000764163578	11	root:Host-associated:Mammals:Digestive system:Large intestine:Fecal
MGYP000764163578	1	root:Mixed
MGYP000791274742	1	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000802007009	1	root:Host-associated:Human:Digestive system
MGYP000802007009	1	root:Host-associated:Human:Digestive system:Large intestine
MGYP000813776456	1	root:Host-associated:Human
MGYP000813776456	1	root:Host-associated:Human:Digestive system
MGYP000813776456	14	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000813776456	1	root:Host-associated:Mammals:Digestive system:Fecal
MGYP000843201297	1	root:Host-associated:Human:Digestive system
MGYP000848319187	1	root:Engineered:Bioreactor
MGYP000848319187	5	root:Engineered:Wastewater:Activated Sludge
MGYP000871613206	5	root:Engineered:Wastewater:Activated Sludge
MGYP000906978198	1	root:Engineered:Biogas plant
MGYP000906978198	4	root:Engineered:Bioreactor
MGYP000907569931	1	root:Engineered:Bioreactor
MGYP000907569931	4	root:Engineered:Wastewater
MGYP000907569931	3	root:Engineered:Wastewater:Activated Sludge
MGYP000914502379	11	root:Engineered:Food production:Fermented beverages
MGYP000914502379	3	root:Engineered:Wastewater:Water and sludge
MGYP000930758271	1	root:Engineered:Food production:Dairy products
MGYP000930758271	1	root:Engineered:Food production:Fermented beverages
MGYP000934677593	1	root:Host-associated:Human
MGYP000934677593	14	root:Host-associated:Human:Digestive system
MGYP000934677593	1	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP000937350499	1	root:Engineered:Biogas plant
MGYP000937350499	1	root:Engineered:Biogas plant:Wet fermentation
MGYP000937350499	3	root:Engineered:Bioreactor
MGYP000947173517	2	root:Engineered:Food production:Dairy products
MGYP000947173517	1	root:Engineered:Food production:Fermented beverages
MGYP000951296572	3	root:Engineered:Wastewater
MGYP000951296572	3	root:Engineered:Wastewater:Nutrient removal:Biological phosphorus removal:Activated sludge
MGYP000951296572	13	root:Mixed
MGYP000968200211	1	root:Engineered:Bioreactor
MGYP000968200211	2	root:Engineered:Wastewater:Activated Sludge
MGYP000993766488	3	root:Environmental:Aquatic:Marine:Oceanic
MGYP001001071371	1	root:Host-associated:Human:Digestive system
MGYP001001071371	1	root:Host-associated:Human:Digestive system:Oral:Saliva
MGYP001043987677	8	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP001051553792	3	root:Host-associated:Human:Digestive system:Large intestine
MGYP001051553792	3	root:Host-associated:Human:Digestive system:Large intestine:Fecal
MGYP001114297143	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001118532716	7	root:Environmental:Aquatic:Freshwater:Groundwater
MGYP001118532716	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001118532716	1	root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
MGYP001118532716	1	root:Host-associated:Human:Digestive system
MGYP001118532716	1	root:Host-associated:Plants:Rhizosphere
MGYP001156851551	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001158094653	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001158452224	5	root:Environmental:Aquatic:Marine
MGYP001158452224	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001159422903	4	root:Environmental:Aquatic:Marine:Oceanic
MGYP001159511778	4	root:Environmental:Aquatic:Marine:Oceanic
MGYP001162439701	3	root:Environmental:Aquatic:Marine
MGYP001162439701	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001162780842	1	root:Environmental:Aquatic:Marine
MGYP001162780842	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001166290498	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001166782316	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001167565015	7	root:Environmental:Aquatic:Marine
MGYP001167565015	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001167713869	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001169157754	1	root:Environmental:Aquatic:Marine
MGYP001169157754	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001169158013	1	root:Environmental:Aquatic:Marine
MGYP001169158013	4	root:Environmental:Aquatic:Marine:Oceanic
MGYP001169631082	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001171887510	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001173480496	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001175774113	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001177176500	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001178370492	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001178754852	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001179739747	8	root:Environmental:Aquatic:Marine:Oceanic
MGYP001182476470	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001182825234	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001185508091	5	root:Environmental:Aquatic:Marine
MGYP001185508091	3	root:Environmental:Aquatic:Marine:Oceanic
MGYP001185851989	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001188498027	3	root:Environmental:Aquatic:Marine
MGYP001188498027	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001189200863	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001189214503	3	root:Environmental:Aquatic:Marine:Oceanic
MGYP001189454835	3	root:Environmental:Aquatic:Marine
MGYP001189454835	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001190945602	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001191932810	17	root:Environmental:Aquatic:Marine:Oceanic
MGYP001192004420	4	root:Environmental:Aquatic:Marine
MGYP001192004420	3	root:Environmental:Aquatic:Marine:Oceanic
MGYP001192075698	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001192155373	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001197677754	7	root:Environmental:Aquatic:Marine
MGYP001197677754	3	root:Environmental:Aquatic:Marine:Oceanic
MGYP001198029016	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001198864080	9	root:Environmental:Aquatic:Marine
MGYP001198864080	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001201249070	1	root:Engineered:Wastewater
MGYP001201249070	1	root:Engineered:Wastewater:Activated Sludge
MGYP001201249070	1	root:Engineered:Wastewater:Nutrient removal:Biological phosphorus removal:Activated sludge
MGYP001201883948	7	root:Environmental:Aquatic:Marine
MGYP001201883948	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001202957089	3	root:Environmental:Aquatic:Marine
MGYP001202957089	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001205722506	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001207060548	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001208596536	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001211218972	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001212706495	1	root:Environmental:Aquatic:Marine
MGYP001212706495	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001212770936	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001216717877	4	root:Environmental:Aquatic:Marine
MGYP001216717877	5	root:Environmental:Aquatic:Marine:Oceanic
MGYP001217686582	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001217968412	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001220818638	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001220970665	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001221849278	1	root:Environmental:Aquatic:Marine
MGYP001221849278	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001224706549	1	root:Environmental:Aquatic:Marine
MGYP001224706549	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001225878641	2	root:Environmental:Aquatic:Marine
MGYP001225878641	5	root:Environmental:Aquatic:Marine:Oceanic
MGYP001229193049	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001229946924	1	root:Environmental:Aquatic:Marine
MGYP001229946924	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001229970273	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001230091200	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001230535786	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001235099818	1	root:Engineered:Wastewater:Activated Sludge
MGYP001235300537	2	root:Environmental:Aquatic:Marine
MGYP001235300537	7	root:Environmental:Aquatic:Marine:Oceanic
MGYP001238223466	7	root:Environmental:Aquatic:Marine:Oceanic
MGYP001238319641	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001238411919	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001238560740	3	root:Environmental:Aquatic:Marine
MGYP001238560740	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001239357712	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001240693997	1	root:Environmental:Aquatic:Marine
MGYP001240693997	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001242060545	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001242696478	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001245027200	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001245132746	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001247479051	2	root:Environmental:Aquatic:Marine
MGYP001247479051	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001247486627	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001250449728	1	root:Environmental:Aquatic:Marine
MGYP001250449728	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001253578916	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001255636907	3	root:Environmental:Aquatic:Marine:Oceanic
MGYP001255733461	3	root:Environmental:Aquatic:Marine:Oceanic
MGYP001256268574	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001257181871	1	root:Environmental:Aquatic:Marine
MGYP001257181871	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001259956468	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001261291236	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001261354624	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001261657995	4	root:Environmental:Aquatic:Marine
MGYP001261657995	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001262960808	5	root:Environmental:Aquatic:Marine
MGYP001262960808	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001263746768	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001265101672	15	root:Environmental:Aquatic:Marine
MGYP001265101672	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001265704696	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001265759582	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001267083243	1	root:Environmental:Aquatic:Marine
MGYP001267083243	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001268161253	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001269121003	6	root:Environmental:Aquatic:Marine:Oceanic
MGYP001269526620	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001269856802	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001270518259	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001270548268	3	root:Environmental:Aquatic:Marine:Oceanic
MGYP001270613632	6	root:Environmental:Aquatic:Marine
MGYP001270613632	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001270780023	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001271048552	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001272255422	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001272271734	5	root:Environmental:Aquatic:Marine
MGYP001272271734	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001273896388	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001275247222	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001278612732	3	root:Environmental:Aquatic:Marine
MGYP001278612732	11	root:Environmental:Aquatic:Marine:Oceanic
MGYP001280001314	2	root:Environmental:Aquatic:Marine
MGYP001280001314	5	root:Environmental:Aquatic:Marine:Oceanic
MGYP001281447492	2	root:Environmental:Aquatic:Marine
MGYP001281447492	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001282024616	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001285561898	1	root:Environmental:Aquatic:Marine
MGYP001285561898	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001287126028	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001288106776	3	root:Environmental:Aquatic:Marine
MGYP001288106776	6	root:Environmental:Aquatic:Marine:Oceanic
MGYP001288371718	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001289512331	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001291205606	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001292354052	4	root:Environmental:Aquatic:Marine:Oceanic
MGYP001293597997	3	root:Environmental:Aquatic:Marine
MGYP001293597997	4	root:Environmental:Aquatic:Marine:Oceanic
MGYP001293722808	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001294880113	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001296281646	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001298972360	4	root:Environmental:Aquatic:Marine:Oceanic
MGYP001299140496	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001301876493	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001303036468	4	root:Environmental:Aquatic:Marine:Oceanic
MGYP001303440611	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001303486732	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001304761174	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001305037262	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001305717633	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001305861203	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001307068149	3	root:Environmental:Aquatic:Marine
MGYP001307068149	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001307484614	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001318098625	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001319250528	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001324692383	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001324846549	4	root:Environmental:Aquatic:Marine
MGYP001324846549	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001325996437	3	root:Environmental:Aquatic:Marine
MGYP001325996437	8	root:Environmental:Aquatic:Marine:Oceanic
MGYP001328062919	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001330071390	11	root:Environmental:Aquatic:Marine:Oceanic
MGYP001330768457	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001331577055	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001334209676	3	root:Environmental:Aquatic:Marine
MGYP001334209676	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001334704839	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001336909355	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001337041876	3	root:Environmental:Aquatic:Marine
MGYP001337041876	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001340970904	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001341074077	2	root:Environmental:Aquatic:Marine
MGYP001341074077	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001341575417	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001342457257	4	root:Environmental:Aquatic:Marine
MGYP001342457257	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001342458878	1	root:Environmental:Aquatic:Marine
MGYP001342458878	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001342541486	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001342588273	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001342632500	5	root:Environmental:Aquatic:Marine
MGYP001342632500	3	root:Environmental:Aquatic:Marine:Oceanic
MGYP001348337795	6	root:Environmental:Aquatic:Marine
MGYP001348337795	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001350874014	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001353263834	5	root:Environmental:Aquatic:Marine
MGYP001353263834	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001353314205	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001353350287	8	root:Environmental:Aquatic:Marine
MGYP001353350287	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001354459675	2	root:Environmental:Aquatic:Marine
MGYP001354459675	3	root:Environmental:Aquatic:Marine:Oceanic
MGYP001355835951	5	root:Environmental:Aquatic:Marine
MGYP001355835951	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001360014107	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001361294567	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001361433595	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001365287079	10	root:Environmental:Aquatic:Marine:Oceanic
MGYP001369583139	1	root:Environmental:Aquatic:Marine
MGYP001369583139	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001370031873	2	root:Environmental:Aquatic:Marine
MGYP001370031873	1	root:Environmental:Aquatic:Marine:Oceanic
MGYP001372087536	2	root:Environmental:Aquatic:Marine:Oceanic
MGYP001372996355	1	root:Mixed
MGYP001373235440	1	root:Engineered:Wastewater:Activated Sludge
MGYP001374095183	1	root:Environmental:Aquatic:Marine
